RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824902-471911,824902,2026-07-05,ATL,NYM,H,471911,Carlos Carrasco,RELIEF_OR_BULK,11.0,30.0,7.0,5.0,0.0,0.0,0.0,0.0,False,False,44,12,6,5,5,5,2,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,QA_VALIDATED_CANONICAL_V88,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824902/feed/live,True,8,Top,57,71
824902-527048,824902,2026-07-05,ATL,NYM,H,527048,Martín Pérez,STARTER,4.0,85.0,23.0,15.0,0.0,0.0,0.0,0.0,False,False,77,20,13,5,4,6,2,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,QA_VALIDATED_CANONICAL_V88,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824902/feed/live,True,1,Top,0,36
824902-548384,824902,2026-07-05,NYM,ATL,A,548384,Brooks Raley,RELIEF_OR_BULK,4.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,8,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,QA_VALIDATED_CANONICAL_V88,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824902/feed/live,True,7,Bot,54,56
824902-596133,824902,2026-07-05,NYM,ATL,A,596133,Luke Weaver,RELIEF_OR_BULK,4.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,16,3,3,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,QA_VALIDATED_CANONICAL_V88,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824902/feed/live,True,8,Bot,60,62
824902-623211,824902,2026-07-05,NYM,ATL,A,623211,Huascar Brazobán,RELIEF_OR_BULK,7.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,False,False,20,6,1,5,5,4,1,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,QA_VALIDATED_CANONICAL_V88,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824902/feed/live,True,9,Bot,72,77
824902-641755,824902,2026-07-05,ATL,NYM,H,641755,Tyler Kinley,RELIEF_OR_BULK,2.0,11.0,4.0,2.0,0.0,11.0,0.0,4.0,False,False,7,2,2,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,QA_VALIDATED_CANONICAL_V88,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824902/feed/live,True,5,Top,37,38
824902-642207,824902,2026-07-05,NYM,ATL,A,642207,Devin Williams,RELIEF_OR_BULK,4.0,18.0,4.0,3.0,0.0,0.0,0.0,0.0,False,False,22,5,2,1,1,3,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,QA_VALIDATED_CANONICAL_V88,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824902/feed/live,True,9,Bot,78,82
824902-664849,824902,2026-07-05,ATL,NYM,H,664849,Danny Young,RELIEF_OR_BULK,1.0,12.0,3.0,2.0,12.0,12.0,3.0,3.0,False,False,18,4,3,0,0,1,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,QA_VALIDATED_CANONICAL_V88,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824902/feed/live,True,6,Top,43,46
824902-689266,824902,2026-07-05,ATL,NYM,H,689266,Dylan Dodd,RELIEF_OR_BULK,1.0,18.0,4.0,3.0,18.0,18.0,4.0,4.0,False,False,16,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,QA_VALIDATED_CANONICAL_V88,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824902/feed/live,True,7,Top,50,52
824902-690997,824902,2026-07-05,NYM,ATL,A,690997,Nolan McLean,STARTER,4.0,91.0,25.0,18.0,0.0,0.0,0.0,0.0,False,False,96,25,18,3,2,5,1,5,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,QA_VALIDATED_CANONICAL_V88,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824902/feed/live,True,1,Bot,6,53
