date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-06-05,822810,BAL,True,34,27,3,8,0,5,1,34,27,3,8,0,5,1,3,3
2026-06-05,822810,TOR,True,45,27,13,13,4,9,2,45,27,13,13,4,9,2,11,11
2026-06-05,822892,CLE,True,30,24,3,5,1,6,2,30,24,3,5,1,6,2,3,3
2026-06-05,822892,TEX,True,36,27,2,7,2,11,1,36,27,2,7,2,11,1,2,2
2026-06-05,823049,CIN,True,46,24,10,10,9,10,1,46,24,10,10,9,10,1,7,7
2026-06-05,823049,STL,True,38,27,3,9,4,7,0,38,27,3,9,4,7,0,3,3
2026-06-05,823293,NYM,True,32,27,0,3,2,5,0,32,27,0,3,2,5,0,0,0
2026-06-05,823293,SD,True,35,27,5,9,0,8,2,35,27,5,9,0,8,2,5,5
2026-06-05,823455,CWS,True,38,24,8,11,4,7,2,38,24,8,11,4,7,2,8,8
2026-06-05,823455,PHI,True,39,27,6,10,2,6,3,39,27,6,10,2,6,3,5,5
2026-06-05,823538,BOS,True,37,27,3,8,4,5,2,37,27,3,8,4,5,2,3,3
2026-06-05,823538,NYY,True,35,27,5,7,1,8,2,35,27,5,7,1,8,2,5,5
2026-06-05,823699,KC,True,34,24,5,10,0,6,1,34,24,5,10,0,6,1,4,4
2026-06-05,823699,MIN,True,36,27,3,8,4,4,0,36,27,3,8,4,4,0,3,3
2026-06-05,823860,TB,True,30,27,0,2,1,14,0,30,27,0,2,1,14,0,0,0
2026-06-05,823860,MIA,True,44,27,6,12,5,6,1,44,27,6,12,5,6,1,6,6
2026-06-05,823943,LAA,True,30,24,1,3,3,9,1,30,24,1,3,3,9,1,1,1
2026-06-05,823943,LAD,True,33,27,0,3,2,14,0,33,27,0,3,2,14,0,0,0
2026-06-05,824186,ATH,True,33,24,5,6,4,13,1,33,24,5,6,4,13,1,5,5
2026-06-05,824186,HOU,True,35,27,1,5,5,10,1,35,27,1,5,5,10,1,1,1
2026-06-05,824271,SEA,True,35,24,7,12,0,10,2,35,24,7,12,0,10,2,7,7
2026-06-05,824271,DET,True,41,27,3,11,3,9,1,41,27,3,11,3,9,1,3,3
2026-06-05,824350,MIL,True,46,30,7,11,6,8,1,46,30,7,11,6,8,1,6,6
2026-06-05,824350,COL,True,46,30,9,8,6,11,0,46,30,9,8,6,11,0,7,7
2026-06-05,824673,SF,True,39,27,3,8,6,7,1,39,27,3,8,6,7,1,3,3
2026-06-05,824673,CHC,True,49,27,18,19,2,9,7,49,27,18,19,2,9,7,18,18
2026-06-05,824914,PIT,True,39,24,6,9,5,10,1,39,24,6,9,5,10,1,6,6
2026-06-05,824914,ATL,True,33,27,3,4,3,7,0,33,27,3,4,3,7,0,3,3
2026-06-05,825073,WSH,True,35,27,1,6,0,7,1,35,27,1,6,0,7,1,1,1
2026-06-05,825073,AZ,True,52,27,14,16,7,7,5,52,27,14,16,7,7,5,14,14
