date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-05-23,822814,PIT,True,33,24,5,11,1,4,2,33,24,5,11,1,4,2,5,5
2026-05-23,822814,TOR,True,36,27,2,5,3,12,0,36,27,2,5,3,12,0,1,1
2026-05-23,823222,CWS,True,40,24,10,14,3,6,3,40,24,10,14,3,6,3,10,10
2026-05-23,823222,SF,True,37,27,3,10,1,12,0,37,27,3,10,1,12,0,3,3
2026-05-23,823300,ATH,True,35,24,2,2,8,10,0,35,24,2,2,8,10,0,2,2
2026-05-23,823300,SD,True,35,27,0,5,6,7,0,35,27,0,5,6,7,0,0,0
2026-05-23,823458,CLE,True,36,24,3,7,6,9,0,36,24,3,7,6,9,0,3,3
2026-05-23,823458,PHI,True,31,27,0,3,1,10,0,31,27,0,3,1,10,0,0,0
2026-05-23,823787,LAD,True,37,27,3,5,5,11,0,37,27,3,5,5,11,0,2,2
2026-05-23,823787,MIL,True,47,27,11,10,11,5,1,47,27,11,10,11,5,1,11,11
2026-05-23,823862,NYM,True,33,24,4,8,2,9,2,33,24,4,8,2,9,2,4,4
2026-05-23,823862,MIA,True,33,27,1,3,3,11,0,33,27,1,3,3,11,0,1,1
2026-05-23,824030,TEX,True,36,24,5,8,3,6,1,36,24,5,8,3,6,1,5,5
2026-05-23,824030,LAA,True,40,27,2,8,5,11,1,40,27,2,8,5,11,1,2,2
2026-05-23,824109,SEA,True,35,24,5,9,2,4,0,35,24,5,9,2,4,0,3,3
2026-05-23,824109,KC,True,29,27,0,4,1,2,0,29,27,0,4,1,2,0,0,0
2026-05-23,824516,STL,True,46,31,7,10,5,16,2,46,31,7,10,5,16,2,6,6
2026-05-23,824516,CIN,True,47,33,6,9,5,6,2,47,33,6,9,5,6,2,6,6
2026-05-23,824518,STL,True,31,27,1,2,3,6,1,31,27,1,2,3,6,1,1,1
2026-05-23,824518,CIN,True,46,27,8,12,8,7,2,46,27,8,12,8,7,2,8,8
2026-05-23,824674,HOU,True,30,27,0,3,3,9,0,30,27,0,3,3,9,0,0,0
2026-05-23,824674,CHC,True,35,27,3,6,4,5,2,35,27,3,6,4,5,2,3,3
2026-05-23,824760,MIN,True,37,27,2,5,6,11,0,37,27,2,5,6,11,0,2,2
2026-05-23,824760,BOS,True,40,27,4,12,1,9,0,40,27,4,12,1,9,0,2,2
2026-05-23,824920,WSH,True,31,27,0,1,1,11,0,31,27,0,1,1,11,0,0,0
2026-05-23,824920,ATL,True,35,27,2,7,2,15,2,35,27,2,7,2,15,2,2,2
2026-05-23,825080,COL,True,38,24,5,11,3,8,1,38,24,5,11,3,8,1,5,5
2026-05-23,825080,AZ,True,38,27,4,8,3,7,1,38,27,4,8,3,7,1,4,4
