date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-04-24,822827,CLE,True,37,27,6,9,2,5,2,37,27,6,9,2,5,2,6,6
2026-04-24,822827,TOR,True,41,27,8,10,4,8,3,41,27,8,10,4,8,3,8,8
2026-04-24,822909,ATH,True,35,27,1,8,1,7,0,35,27,1,8,1,7,0,1,1
2026-04-24,822909,TEX,True,37,27,8,9,1,5,5,37,27,8,9,1,5,5,8,8
2026-04-24,822992,MIN,True,34,24,6,7,3,5,4,34,24,6,7,3,5,4,6,6
2026-04-24,822992,TB,True,38,27,2,9,2,8,2,38,27,2,9,2,8,2,2,2
2026-04-24,823069,SEA,True,35,27,2,8,1,5,0,35,27,2,8,1,5,0,2,2
2026-04-24,823069,STL,True,36,27,3,4,5,10,1,36,27,3,4,5,10,1,3,3
2026-04-24,823232,MIA,True,38,27,4,11,2,6,1,38,27,4,11,2,6,1,4,4
2026-04-24,823232,SF,True,46,27,9,16,4,6,2,46,27,9,16,4,6,2,9,9
2026-04-24,823638,COL,True,35,27,3,11,0,4,0,35,27,3,11,0,4,0,3,3
2026-04-24,823638,NYM,True,42,27,4,10,4,15,0,42,27,4,10,4,15,0,4,4
2026-04-24,823800,PIT,True,29,27,0,1,1,9,0,29,27,0,1,1,9,0,0,0
2026-04-24,823800,MIL,True,40,27,6,9,3,5,1,40,27,6,9,3,5,1,4,4
2026-04-24,823962,CHC,True,34,27,4,6,3,6,1,34,27,4,6,3,6,1,4,4
2026-04-24,823962,LAD,True,39,27,6,11,2,13,2,39,27,6,11,2,13,2,6,6
2026-04-24,824124,LAA,True,36,24,6,8,4,10,0,36,24,6,8,4,10,0,6,6
2026-04-24,824124,KC,True,39,27,3,8,6,9,0,39,27,3,8,6,9,0,3,3
2026-04-24,824204,NYY,True,38,27,4,11,2,11,2,38,27,4,11,2,11,2,4,4
2026-04-24,824204,HOU,True,43,27,12,13,6,4,4,43,27,12,13,6,4,4,10,10
2026-04-24,824529,DET,True,42,26,9,11,6,13,4,42,26,9,11,6,13,4,7,7
2026-04-24,824529,CIN,True,42,27,8,11,6,6,4,42,27,8,11,6,6,4,8,8
2026-04-24,824611,WSH,True,36,24,5,8,5,3,1,36,24,5,8,5,3,1,4,4
2026-04-24,824611,CWS,True,37,27,4,6,5,6,1,37,27,4,6,5,6,1,2,2
2026-04-24,824854,BOS,True,44,24,10,20,2,5,6,44,24,10,20,2,5,6,10,10
2026-04-24,824854,BAL,True,37,27,3,10,2,6,1,37,27,3,10,2,6,1,3,3
2026-04-24,824932,PHI,True,39,24,5,10,3,2,1,39,24,5,10,3,2,1,5,5
2026-04-24,824932,ATL,True,41,27,3,10,4,5,2,41,27,3,10,4,5,2,3,3
