game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822713,595345,17,1,17,both,True
822713,623352,13,1,13,both,True
822713,640454,23,1,23,both,True
822713,650556,9,1,9,both,True
822713,660853,13,1,13,both,True
822713,664875,7,1,7,both,True
822713,674841,97,1,97,both,True
822713,683000,20,1,20,both,True
822713,687223,16,1,16,both,True
822713,687911,9,1,9,both,True
822713,695001,19,1,19,both,True
822713,837227,84,1,84,both,True
822881,455119,18,1,18,both,True
822881,594798,80,1,80,both,True
822881,608718,9,1,9,both,True
822881,641302,22,1,22,both,True
822881,642048,26,1,26,both,True
822881,667755,93,1,93,both,True
822881,668390,8,1,8,both,True
822881,682608,22,1,22,both,True
822881,696147,25,1,25,both,True
822956,592155,7,1,7,both,True
822956,621112,20,1,20,both,True
822956,641329,14,1,14,both,True
822956,657612,16,1,16,both,True
822956,664076,17,1,17,both,True
822956,687330,14,1,14,both,True
822956,687396,11,1,11,both,True
822956,693855,94,1,94,both,True
822956,701542,75,1,75,both,True
823035,663494,18,1,18,both,True
823035,684974,10,1,10,both,True
823035,688107,94,1,94,both,True
823035,690928,92,1,92,both,True
823035,694363,52,1,52,both,True
823035,700669,13,1,13,both,True
823062,592773,6,1,6,both,True
823062,668941,16,1,16,both,True
823062,669145,72,1,72,both,True
823062,676879,18,1,18,both,True
823062,677865,30,1,30,both,True
823062,682842,19,1,19,both,True
823062,694335,14,1,14,both,True
823062,694819,103,1,103,both,True
823203,571578,41,1,41,both,True
823203,605288,67,1,67,both,True
823203,656546,8,1,8,both,True
823203,676254,18,1,18,both,True
823203,686790,58,1,58,both,True
823203,686973,19,1,19,both,True
823203,689254,12,1,12,both,True
823203,693686,55,1,55,both,True
823280,608566,82,1,82,both,True
823280,642528,16,1,16,both,True
823280,656464,7,1,7,both,True
823280,666745,17,1,17,both,True
823280,668678,96,1,96,both,True
823280,673513,15,1,15,both,True
823280,695243,14,1,14,both,True
823280,699134,13,1,13,both,True
823361,622761,20,1,20,both,True
823361,669387,24,1,24,both,True
823361,671162,60,1,60,both,True
823361,676702,19,1,19,both,True
823361,694462,84,1,84,both,True
823361,694973,95,1,95,both,True
823607,607625,94,1,94,both,True
823607,621345,13,1,13,both,True
823607,621381,24,1,24,both,True
823607,623211,37,1,37,both,True
823607,663738,18,1,18,both,True
823607,668674,5,1,5,both,True
823607,670167,24,1,24,both,True
823607,672335,14,1,14,both,True
823607,673540,61,1,61,both,True
823607,676910,52,1,52,both,True
823607,681810,26,1,26,both,True
823607,694360,10,1,10,both,True
823687,573124,17,1,17,both,True
823687,670036,17,1,17,both,True
823687,671737,101,1,101,both,True
823687,672782,3,1,3,both,True
823687,676282,94,1,94,both,True
823687,680916,12,1,12,both,True
823687,681870,12,1,12,both,True
823687,702193,13,1,13,both,True
823847,621074,10,1,10,both,True
823847,642100,23,1,23,both,True
823847,656848,11,1,11,both,True
823847,660825,17,1,17,both,True
823847,662253,10,1,10,both,True
823847,664126,17,1,17,both,True
823847,667463,20,1,20,both,True
823847,676534,36,1,36,both,True
823847,676974,80,1,80,both,True
823847,678606,8,1,8,both,True
823847,693433,87,1,87,both,True
823847,806188,12,1,12,both,True
823929,547179,95,1,95,both,True
823929,605447,23,1,23,both,True
823929,623465,17,1,17,both,True
823929,675848,24,1,24,both,True
823929,676263,2,1,2,both,True
823929,680736,94,1,94,both,True
823929,694361,18,1,18,both,True
824254,621097,23,1,23,both,True
824254,623454,29,1,29,both,True
824254,640448,10,1,10,both,True
824254,665660,23,1,23,both,True
824254,669372,61,1,61,both,True
824254,669373,96,1,96,both,True
824254,682052,63,1,63,both,True
824495,554430,104,1,104,both,True
824495,572955,19,1,19,both,True
824495,594580,20,1,20,both,True
824495,657571,15,1,15,both,True
824495,661395,20,1,20,both,True
824495,670062,17,1,17,both,True
824495,671096,95,1,95,both,True
824495,680742,6,1,6,both,True
824495,689147,33,1,33,both,True
824579,543056,14,1,14,both,True
824579,622554,19,1,19,both,True
824579,663855,14,1,14,both,True
824579,670245,15,1,15,both,True
824579,670950,14,1,14,both,True
824579,676477,12,1,12,both,True
824579,685126,37,1,37,both,True
824579,686580,10,1,10,both,True
824579,702273,92,1,92,both,True
824579,801139,91,1,91,both,True
824820,571510,93,1,93,both,True
824820,621053,8,1,8,both,True
824820,657097,7,1,7,both,True
824820,663423,14,1,14,both,True
824820,669020,27,1,27,both,True
824820,669358,100,1,100,both,True
824820,675919,11,1,11,both,True
824820,689296,37,1,37,both,True
