game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822806,571578,79,1,79,both,True
822806,641745,20,1,20,both,True
822806,650911,107,1,107,both,True
822806,661395,9,1,9,both,True
822806,667297,11,1,11,both,True
822806,671936,19,1,19,both,True
822806,680573,48,1,48,both,True
822972,543056,22,1,22,both,True
822972,592155,10,1,10,both,True
822972,594027,16,1,16,both,True
822972,641329,12,1,12,both,True
822972,664076,13,1,13,both,True
822972,668984,12,1,12,both,True
822972,669711,17,1,17,both,True
822972,687330,16,1,16,both,True
822972,687941,6,1,6,both,True
822972,693855,55,1,55,both,True
822972,813349,96,1,96,both,True
823218,571945,54,1,54,both,True
823218,657277,99,1,99,both,True
823218,663992,14,1,14,both,True
823218,676775,22,1,22,both,True
823218,680730,26,1,26,both,True
823218,681402,22,1,22,both,True
823218,681916,3,1,3,both,True
823218,690925,16,1,16,both,True
823289,592094,18,1,18,both,True
823289,621111,86,1,86,both,True
823289,622088,13,1,13,both,True
823289,670970,13,1,13,both,True
823289,671096,101,1,101,both,True
823289,685112,32,1,32,both,True
823289,695243,19,1,19,both,True
823289,699134,17,1,17,both,True
824025,489446,24,1,24,both,True
824025,623352,12,1,12,both,True
824025,650556,8,1,8,both,True
824025,660853,25,1,25,both,True
824025,666171,25,1,25,both,True
824025,680570,92,1,92,both,True
824025,681293,95,1,95,both,True
824025,687911,12,1,12,both,True
824025,691951,8,1,8,both,True
824025,696147,16,1,16,both,True
824025,696519,9,1,9,both,True
824427,542888,16,1,16,both,True
824427,621112,14,1,14,both,True
824427,642232,12,1,12,both,True
824427,656234,17,1,17,both,True
824427,657612,10,1,10,both,True
824427,666808,14,1,14,both,True
824427,668909,90,1,90,both,True
824427,670059,18,1,18,both,True
824427,670280,27,1,27,both,True
824427,671922,22,1,22,both,True
824427,682120,10,1,10,both,True
824427,683769,23,1,23,both,True
824427,687396,17,1,17,both,True
824427,701542,91,1,91,both,True
824829,544150,39,1,39,both,True
824829,660825,18,1,18,both,True
824829,662253,20,1,20,both,True
824829,666374,18,1,18,both,True
824829,676106,92,1,92,both,True
824829,681867,19,1,19,both,True
824829,689296,32,1,32,both,True
824829,694346,68,1,68,both,True
824998,605130,18,1,18,both,True
824998,605488,99,1,99,both,True
824998,643410,23,1,23,both,True
824998,660761,27,1,27,both,True
824998,663687,35,1,35,both,True
824998,665622,29,1,29,both,True
824998,669270,20,1,20,both,True
824998,676879,36,1,36,both,True
824998,680723,25,1,25,both,True
824998,681982,28,1,28,both,True
824998,682842,15,1,15,both,True
824998,686993,7,1,7,both,True
824998,690986,71,1,71,both,True
824998,694477,8,1,8,both,True
