RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824673-571948,824673,2026-06-05,CHC,SF,H,571948,Hoby Milner,RELIEF_OR_BULK,1.0,11.0,2.0,2.0,11.0,27.0,2.0,7.0,False,False,22,7,1,6,6,5,0,0,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,QA_VALIDATED_CANONICAL_V58,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824673/feed/live,True,6,Top,47,53
824673-573204,824673,2026-06-05,CHC,SF,H,573204,Caleb Thielbar,RELIEF_OR_BULK,1.0,16.0,4.0,2.0,16.0,16.0,4.0,4.0,False,False,13,3,3,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,QA_VALIDATED_CANONICAL_V58,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824673/feed/live,True,8,Top,71,73
824673-664208,824673,2026-06-05,CHC,SF,H,664208,Phil Maton,RELIEF_OR_BULK,1.0,12.0,2.0,1.0,12.0,12.0,2.0,2.0,False,False,27,6,4,1,1,1,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,QA_VALIDATED_CANONICAL_V58,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824673/feed/live,True,4,Top,34,43
824673-681799,824673,2026-06-05,CHC,SF,H,681799,Ethan Roberts,RELIEF_OR_BULK,1.0,8.0,3.0,2.0,8.0,8.0,3.0,3.0,False,False,29,8,5,1,1,3,0,2,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,QA_VALIDATED_CANONICAL_V58,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824673/feed/live,True,6,Top,54,66
824673-681916,824673,2026-06-05,SF,CHC,A,681916,Dylan Smith,RELIEF_OR_BULK,25.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,False,False,12,3,3,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,QA_VALIDATED_CANONICAL_V58,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824673/feed/live,True,9,Bot,85,87
824673-693313,824673,2026-06-05,SF,CHC,A,693313,Carson Seymour,RELIEF_OR_BULK,,,,,,,,,,,45,15,9,3,3,6,1,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,QA_VALIDATED_CANONICAL_V58,,,,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824673/feed/live,True,6,Bot,59,79
823455-622554,823455,2026-06-05,CWS,PHI,A,622554,Seranthony Domínguez,RELIEF_OR_BULK,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,11,2,1,0,0,0,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,QA_VALIDATED_CANONICAL_V58,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,https://statsapi.mlb.com/api/v1.1/game/823455/feed/live,True,7,Bot,64,65
823455-641745,823455,2026-06-05,PHI,CWS,H,641745,Brad Keller,RELIEF_OR_BULK,1.0,22.0,7.0,3.0,22.0,34.0,7.0,11.0,False,False,15,4,3,0,0,1,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,QA_VALIDATED_CANONICAL_V58,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,https://statsapi.mlb.com/api/v1.1/game/823455/feed/live,True,8,Top,66,69
823455-661395,823455,2026-06-05,PHI,CWS,H,661395,Jhoan Duran,RELIEF_OR_BULK,1.0,16.0,3.0,3.0,16.0,30.0,3.0,6.0,False,False,16,3,3,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,QA_VALIDATED_CANONICAL_V58,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,https://statsapi.mlb.com/api/v1.1/game/823455/feed/live,True,9,Top,74,76
823455-663542,823455,2026-06-05,CWS,PHI,A,663542,Bryan Hudson,RELIEF_OR_BULK,4.0,17.0,5.0,4.0,0.0,0.0,0.0,0.0,False,False,16,5,2,2,2,2,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,QA_VALIDATED_CANONICAL_V58,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-05.parquet,https://statsapi.mlb.com/api/v1.1/game/823455/feed/live,True,7,Bot,59,63
