pitcher_id,pbp_pitches,entry_inning,first_play_index,last_play_index,first_pitch_row,last_pitch_row,entry_half,game_pk,pbp_source,fallback_used,date,game_date_time,team,opp,home_away,pitcher_name,games_pitched,games_started,is_starter,role,boxscore_np,bf,outs,r,er,h,bb,k,hr,boxscore_source,_merge,pitch_count_match,physical_appearance,primary_position,primary_position_name,pitcher_class,line_stats_match,qa_status
453286,75,1,3,27,8,106,Bot,822705,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T22:45:00Z,TOR,WSH,A,Max Scherzer,1,1,True,STARTER,75,15,8,1,1,4,3,4,0,https://statsapi.mlb.com/api/v1.1/game/822705/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V107
643511,8,7,57,59,219,226,Bot,822705,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T22:45:00Z,TOR,WSH,A,Tyler Rogers,1,0,False,RELIEF_OR_BULK,8,3,3,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822705/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
656546,15,8,64,67,242,256,Bot,822705,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T22:45:00Z,TOR,WSH,A,Jeff Hoffman,1,0,False,RELIEF_OR_BULK,15,4,3,0,0,1,0,3,0,https://statsapi.mlb.com/api/v1.1/game/822705/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
671936,7,5,43,45,168,174,Bot,822705,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T22:45:00Z,TOR,WSH,A,Adam Macko,1,0,False,RELIEF_OR_BULK,7,3,2,1,1,1,0,1,1,https://statsapi.mlb.com/api/v1.1/game/822705/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
674841,80,3,22,55,71,214,Top,822705,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T22:45:00Z,WSH,TOR,H,Andrew Alvarez,1,0,False,RELIEF_OR_BULK,80,19,13,1,1,4,3,3,0,https://statsapi.mlb.com/api/v1.1/game/822705/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
678868,20,1,0,21,1,70,Top,822705,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T22:45:00Z,WSH,TOR,H,Eddy Yean,1,1,True,STARTER,20,10,7,2,2,3,0,0,1,https://statsapi.mlb.com/api/v1.1/game/822705/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V107
686973,15,9,71,75,266,280,Bot,822705,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T22:45:00Z,TOR,WSH,A,Louis Varland,1,0,False,RELIEF_OR_BULK,15,5,3,0,0,1,1,2,0,https://statsapi.mlb.com/api/v1.1/game/822705/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
687223,11,8,63,70,240,265,Top,822705,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T22:45:00Z,WSH,TOR,H,Carson Palmquist,1,0,False,RELIEF_OR_BULK,11,4,4,0,0,0,0,0,0,https://statsapi.mlb.com/api/v1.1/game/822705/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
687606,17,7,56,62,215,239,Top,822705,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T22:45:00Z,WSH,TOR,H,Paxton Schultz,1,0,False,RELIEF_OR_BULK,17,4,3,0,0,0,1,0,0,https://statsapi.mlb.com/api/v1.1/game/822705/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
689254,17,3,28,37,107,147,Bot,822705,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T22:45:00Z,TOR,WSH,A,Mason Fluharty,1,0,False,RELIEF_OR_BULK,17,4,4,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822705/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
693686,15,5,46,53,175,207,Bot,822705,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T22:45:00Z,TOR,WSH,A,Spencer Miles,1,0,False,RELIEF_OR_BULK,15,4,4,0,0,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822705/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
596001,17,8,57,61,198,214,Top,822868,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T18:35:00Z,TEX,SEA,H,Jakob Junis,1,0,False,RELIEF_OR_BULK,17,5,3,0,0,1,1,0,0,https://statsapi.mlb.com/api/v1.1/game/822868/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
621074,13,6,46,49,150,162,Bot,822868,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T18:35:00Z,SEA,TEX,A,Michael Rucker,1,0,False,RELIEF_OR_BULK,13,4,3,0,0,1,0,2,0,https://statsapi.mlb.com/api/v1.1/game/822868/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
656641,22,9,67,71,236,257,Top,822868,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T18:35:00Z,TEX,SEA,H,Jacob Latz,1,0,False,RELIEF_OR_BULK,22,5,3,1,1,2,0,2,0,https://statsapi.mlb.com/api/v1.1/game/822868/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
669923,66,1,3,34,9,117,Bot,822868,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T18:35:00Z,SEA,TEX,A,George Kirby,1,1,True,STARTER,66,20,12,7,7,7,0,3,4,https://statsapi.mlb.com/api/v1.1/game/822868/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V107
677958,88,1,0,52,1,177,Top,822868,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T18:35:00Z,TEX,SEA,H,Kumar Rocker,1,1,True,STARTER,88,25,20,2,2,4,2,7,1,https://statsapi.mlb.com/api/v1.1/game/822868/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V107
677961,13,7,54,56,185,197,Bot,822868,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T18:35:00Z,SEA,TEX,A,Cole Wilcox,1,0,False,RELIEF_OR_BULK,13,3,3,0,0,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822868/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
678606,10,5,38,41,129,138,Bot,822868,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T18:35:00Z,SEA,TEX,A,José A. Ferrer,1,0,False,RELIEF_OR_BULK,10,4,3,0,0,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822868/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
695239,7,7,53,53,178,184,Top,822868,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T18:35:00Z,TEX,SEA,H,Robby Ahlstrom,1,0,False,RELIEF_OR_BULK,7,1,1,0,0,0,0,0,0,https://statsapi.mlb.com/api/v1.1/game/822868/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
695380,21,8,62,66,215,235,Bot,822868,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T18:35:00Z,SEA,TEX,A,Alex Hoppe,1,0,False,RELIEF_OR_BULK,21,5,3,0,0,1,1,3,0,https://statsapi.mlb.com/api/v1.1/game/822868/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
656849,86,1,5,51,26,194,Bot,823025,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T23:45:00Z,CHC,STL,A,David Peterson,1,1,True,STARTER,86,22,17,2,2,3,2,3,1,https://statsapi.mlb.com/api/v1.1/game/823025/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V107
657097,14,9,75,78,277,290,Bot,823025,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T23:45:00Z,CHC,STL,A,Jacob Webb,1,0,False,RELIEF_OR_BULK,14,4,3,0,0,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/823025/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
663423,8,7,63,69,241,260,Bot,823025,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T23:45:00Z,CHC,STL,A,Trent Thornton,1,0,False,RELIEF_OR_BULK,8,4,4,0,0,1,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823025/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
668970,15,6,52,54,195,209,Bot,823025,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T23:45:00Z,CHC,STL,A,Gavin Hollowell,1,0,False,RELIEF_OR_BULK,15,3,1,1,1,2,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823025/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
669020,15,7,60,62,226,240,Bot,823025,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-27.parquet,False,2026-07-27,2026-07-27T23:45:00Z,CHC,STL,A,Ryan Rolison,1,0,False,RELIEF_OR_BULK,15,3,2,0,0,0,1,2,0,https://statsapi.mlb.com/api/v1.1/game/823025/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V107
