game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822819,641778,80,1,80,both,True
822819,666171,15,1,15,both,True
822819,667297,8,1,8,both,True
822819,667755,103,1,103,both,True
822819,693686,38,1,38,both,True
822819,696147,5,1,5,both,True
822902,571948,11,1,11,both,True
822902,592791,90,1,90,both,True
822902,594798,94,1,94,both,True
822902,656641,20,1,20,both,True
822902,664208,13,1,13,both,True
822902,694037,15,1,15,both,True
823221,621366,24,1,24,both,True
823221,641816,97,1,97,both,True
823221,642397,15,1,15,both,True
823221,642701,19,1,19,both,True
823221,656529,9,1,9,both,True
823221,664875,14,1,14,both,True
823221,666711,30,1,30,both,True
823221,668873,19,1,19,both,True
823221,670990,34,1,34,both,True
823221,676755,18,1,18,both,True
823221,676775,7,1,7,both,True
823221,681916,9,1,9,both,True
823221,682254,19,1,19,both,True
823221,696149,77,1,77,both,True
823305,592773,10,1,10,both,True
823305,621111,89,1,89,both,True
823305,666277,10,1,10,both,True
823305,668941,20,1,20,both,True
823305,669093,17,1,17,both,True
823305,670970,1,1,1,both,True
823305,676617,31,1,31,both,True
823305,676760,32,1,32,both,True
823305,681517,95,1,95,both,True
823305,699134,5,1,5,both,True
823305,700669,7,1,7,both,True
823463,608372,81,1,81,both,True
823463,650911,103,1,103,both,True
823463,661395,15,1,15,both,True
823463,678020,22,1,22,both,True
823463,680742,9,1,9,both,True
823463,688642,28,1,28,both,True
823793,518585,20,1,20,both,True
823793,607074,78,1,78,both,True
823793,621112,18,1,18,both,True
823793,656234,9,1,9,both,True
823793,656730,13,1,13,both,True
823793,657612,7,1,7,both,True
823793,669084,20,1,20,both,True
823793,670280,8,1,8,both,True
823793,676879,18,1,18,both,True
823793,682842,14,1,14,both,True
823793,701656,74,1,74,both,True
823868,645261,89,1,89,both,True
823868,676534,25,1,25,both,True
823868,676571,6,1,6,both,True
823868,676917,95,1,95,both,True
823868,677053,16,1,16,both,True
823868,681402,28,1,28,both,True
823868,687377,10,1,10,both,True
823868,687606,7,1,7,both,True
823868,694795,3,1,3,both,True
823954,628452,6,1,6,both,True
823954,641755,19,1,19,both,True
823954,663158,30,1,30,both,True
823954,670090,11,1,11,both,True
823954,680736,100,1,100,both,True
823954,693821,83,1,83,both,True
824113,445276,12,1,12,both,True
824113,623454,39,1,39,both,True
824113,640448,19,1,19,both,True
824113,646241,22,1,22,both,True
824113,656638,17,1,17,both,True
824113,663738,24,1,24,both,True
824113,669724,10,1,10,both,True
824113,670167,21,1,21,both,True
824113,674444,21,1,21,both,True
824113,676428,18,1,18,both,True
824113,683232,12,1,12,both,True
824113,702070,95,1,95,both,True
824440,472610,20,1,20,both,True
824440,607455,19,1,19,both,True
824440,668909,101,1,101,both,True
824440,672782,10,1,10,both,True
824440,680916,28,1,28,both,True
824440,682120,14,1,14,both,True
824440,696070,60,1,60,both,True
824440,701519,43,1,43,both,True
824440,702193,6,1,6,both,True
824520,594580,17,1,17,both,True
824520,622088,13,1,13,both,True
824520,668933,12,1,12,both,True
824520,671096,85,1,85,both,True
824520,675989,50,1,50,both,True
824520,678906,63,1,63,both,True
824520,681151,11,1,11,both,True
824520,701121,8,1,8,both,True
824520,805123,21,1,21,both,True
824605,622554,23,1,23,both,True
824605,656794,15,1,15,both,True
824605,660825,15,1,15,both,True
824605,663436,105,1,105,both,True
824605,663542,9,1,9,both,True
824605,669302,87,1,87,both,True
824605,678606,25,1,25,both,True
824765,607259,80,1,80,both,True
824765,641329,15,1,15,both,True
824765,663558,16,1,16,both,True
824765,664076,25,1,25,both,True
824765,669711,10,1,10,both,True
824765,677161,16,1,16,both,True
824765,686580,15,1,15,both,True
824765,687330,20,1,20,both,True
824765,701719,5,1,5,both,True
824765,801139,81,1,81,both,True
824845,605135,94,1,94,both,True
824845,622663,102,1,102,both,True
824845,665622,23,1,23,both,True
824845,669211,13,1,13,both,True
824845,670329,17,1,17,both,True
824845,686993,12,1,12,both,True
824845,689296,23,1,23,both,True
825085,593958,100,1,100,both,True
825085,623211,30,1,30,both,True
825085,640455,20,1,20,both,True
825085,656849,77,1,77,both,True
825085,666661,9,1,9,both,True
825085,668964,12,1,12,both,True
