date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-09-01,822687,ATL,True,43,24,9,12,7,12,1,43,24,9,12,7,12,1,8,8
2026-09-01,822687,WSH,True,35,27,5,8,1,10,2,35,27,5,8,1,10,2,5,5
2026-09-01,822854,ATH,True,40,24,8,12,4,9,0,40,24,8,12,4,9,0,8,8
2026-09-01,822854,TEX,True,46,27,5,11,7,10,1,46,27,5,11,7,10,1,5,5
2026-09-01,822929,NYM,True,39,24,6,13,1,4,1,39,24,6,13,1,4,1,6,6
2026-09-01,822929,TB,True,35,27,2,3,4,10,1,35,27,2,3,4,10,1,2,2
2026-09-01,823340,SF,True,51,26,13,19,4,8,1,51,26,13,19,4,8,1,12,12
2026-09-01,823340,PIT,True,50,27,12,16,8,8,1,50,27,12,16,8,8,1,12,12
2026-09-01,823661,DET,True,45,24,15,13,6,6,3,45,24,15,13,6,6,3,13,13
2026-09-01,823661,MIN,True,38,27,2,8,1,8,0,38,27,2,8,1,8,0,2,2
2026-09-01,823908,STL,True,44,27,8,9,6,7,0,44,27,8,9,6,7,0,6,6
2026-09-01,823908,LAD,True,44,27,13,13,3,10,5,44,27,13,13,3,10,5,12,12
2026-09-01,823984,NYY,True,35,27,3,9,1,8,0,35,27,3,9,1,8,0,3,3
2026-09-01,823984,LAA,True,44,27,7,14,4,12,2,44,27,7,14,4,12,2,7,7
2026-09-01,824070,MIA,True,35,27,3,6,3,6,1,35,27,3,6,3,6,1,3,3
2026-09-01,824070,KC,True,36,27,6,8,2,8,2,36,27,6,8,2,8,2,6,6
2026-09-01,824148,CWS,True,36,27,1,3,6,12,1,36,27,1,3,6,12,1,1,1
2026-09-01,824148,HOU,True,42,27,5,8,7,9,0,42,27,5,8,7,9,0,5,5
2026-09-01,824313,BAL,True,37,24,4,10,3,6,2,37,24,4,10,3,6,2,3,3
2026-09-01,824313,COL,True,37,27,2,7,3,9,1,37,27,2,7,3,9,1,2,2
2026-09-01,824391,TOR,True,34,24,6,8,3,3,3,34,24,6,8,3,3,3,6,6
2026-09-01,824391,CLE,True,32,27,1,3,1,14,0,32,27,1,3,1,14,0,0,0
2026-09-01,824472,SD,True,35,24,4,8,4,7,0,35,24,4,8,4,7,0,4,4
2026-09-01,824472,CIN,True,38,27,3,7,4,10,2,38,27,3,7,4,10,2,3,3
2026-09-01,824633,MIL,True,36,27,4,6,3,8,0,36,27,4,6,3,8,0,3,3
2026-09-01,824633,CHC,True,42,27,9,13,5,5,2,42,27,9,13,5,5,2,9,9
2026-09-01,824716,SEA,True,41,27,6,11,2,10,2,41,27,6,11,2,10,2,5,5
2026-09-01,824716,BOS,True,46,27,9,14,5,8,3,46,27,9,14,5,8,3,9,9
2026-09-01,825038,PHI,True,34,27,1,6,1,8,1,34,27,1,6,1,8,1,1,1
2026-09-01,825038,AZ,True,44,27,7,13,5,6,0,44,27,7,13,5,6,0,7,7
