game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822827,453286,82,1,82,both,True
822827,573009,19,1,19,both,True
822827,667297,13,1,13,both,True
822827,668909,96,1,96,both,True
822827,671922,16,1,16,both,True
822827,680755,14,1,14,both,True
822827,681870,13,1,13,both,True
822827,683769,8,1,8,both,True
822827,689254,13,1,13,both,True
822827,693686,28,1,28,both,True
822909,543135,86,1,86,both,True
822909,615698,45,1,45,both,True
822909,622663,98,1,98,both,True
822909,663687,16,1,16,both,True
822909,665622,12,1,12,both,True
822909,686993,9,1,9,both,True
822992,607455,7,1,7,both,True
822992,641329,18,1,18,both,True
822992,642121,16,1,16,both,True
822992,656876,98,1,98,both,True
822992,671737,93,1,93,both,True
822992,679358,10,1,10,both,True
822992,694680,21,1,21,both,True
823069,642100,11,1,11,both,True
823069,660825,4,1,4,both,True
823069,662253,14,1,14,both,True
823069,666277,11,1,11,both,True
823069,666374,13,1,13,both,True
823069,669467,90,1,90,both,True
823069,669923,81,1,81,both,True
823069,677865,20,1,20,both,True
823069,700669,23,1,23,both,True
823232,605288,77,1,77,both,True
823232,621366,24,1,24,both,True
823232,645261,108,1,108,both,True
823232,664141,54,1,54,both,True
823232,667463,14,1,14,both,True
823232,668873,18,1,18,both,True
823232,669199,31,1,31,both,True
823638,547179,90,1,90,both,True
823638,622608,10,1,10,both,True
823638,640455,61,1,61,both,True
823638,642547,95,1,95,both,True
823638,677955,12,1,12,both,True
823800,605540,71,1,71,both,True
823800,675660,71,1,71,both,True
823800,676755,14,1,14,both,True
823800,682254,9,1,9,both,True
823800,694973,93,1,93,both,True
823962,592791,85,1,85,both,True
823962,595014,17,1,17,both,True
823962,656686,14,1,14,both,True
823962,656945,17,1,17,both,True
823962,669020,35,1,35,both,True
823962,681911,20,1,20,both,True
823962,683618,1,1,1,both,True
823962,686218,101,1,101,both,True
824124,519141,30,1,30,both,True
824124,579328,90,1,90,both,True
824124,621381,8,1,8,both,True
824124,641312,20,1,20,both,True
824124,663738,5,1,5,both,True
824124,666171,13,1,13,both,True
824124,668674,18,1,18,both,True
824124,683232,14,1,14,both,True
824124,702070,88,1,88,both,True
824204,518585,20,1,20,both,True
824204,621121,92,1,92,both,True
824204,642232,37,1,37,both,True
824204,650556,14,1,14,both,True
824204,676467,53,1,53,both,True
824204,681151,13,1,13,both,True
824204,701542,95,1,95,both,True
824529,445276,14,1,14,both,True
824529,572955,6,1,6,both,True
824529,623454,14,1,14,both,True
824529,640448,28,1,28,both,True
824529,656271,20,1,20,both,True
824529,663574,18,1,18,both,True
824529,664285,89,1,89,both,True
824529,668933,17,1,17,both,True
824529,671096,89,1,89,both,True
824529,676428,11,1,11,both,True
824529,676684,22,1,22,both,True
824529,693312,43,1,43,both,True
824611,571945,51,1,51,both,True
824611,607200,91,1,91,both,True
824611,622554,18,1,18,both,True
824611,656794,4,1,4,both,True
824611,663542,17,1,17,both,True
824611,663992,10,1,10,both,True
824611,673929,14,1,14,both,True
824611,676571,28,1,28,both,True
824611,683000,42,1,42,both,True
824854,552640,16,1,16,both,True
824854,663558,36,1,36,both,True
824854,666974,3,1,3,both,True
824854,670245,43,1,43,both,True
824854,671382,27,1,27,both,True
824854,678394,85,1,85,both,True
824854,687064,93,1,93,both,True
824932,606303,22,1,22,both,True
824932,607481,22,1,22,both,True
824932,641835,21,1,21,both,True
824932,656550,89,1,89,both,True
824932,663158,17,1,17,both,True
824932,663767,6,1,6,both,True
824932,679775,7,1,7,both,True
824932,691725,96,1,96,both,True
