date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-04-12,822828,MIN,True,41,27,2,12,4,9,0,41,27,2,12,4,9,0,2,2
2026-04-12,822828,TOR,True,38,27,8,8,2,12,2,38,27,8,8,2,12,2,8,8
2026-04-12,822998,NYY,True,36,24,5,11,1,9,0,36,24,5,11,1,9,0,5,5
2026-04-12,822998,TB,True,35,27,4,7,2,8,1,35,27,4,7,2,8,1,4,4
2026-04-12,823075,BOS,True,35,27,3,7,2,4,2,35,27,3,7,2,4,2,3,3
2026-04-12,823075,STL,True,43,27,9,11,3,4,1,43,27,9,11,3,4,1,8,8
2026-04-12,823154,HOU,True,42,24,6,8,9,7,0,42,24,6,8,9,7,0,6,6
2026-04-12,823154,SEA,True,30,27,1,5,1,8,1,30,27,1,5,1,8,1,1,1
2026-04-12,823317,COL,True,38,24,7,10,6,2,3,38,24,7,10,6,2,3,7,7
2026-04-12,823317,SD,True,32,27,2,2,2,12,0,32,27,2,2,2,12,0,2,2
2026-04-12,823479,AZ,True,36,27,3,10,2,5,1,36,27,3,10,2,5,1,3,3
2026-04-12,823479,PHI,True,38,27,4,9,2,11,0,38,27,4,9,2,11,0,4,4
2026-04-12,823642,ATH,True,31,27,0,4,1,5,0,31,27,0,4,1,5,0,0,0
2026-04-12,823642,NYM,True,34,27,1,4,3,10,1,34,27,1,4,3,10,1,1,1
2026-04-12,823804,WSH,True,38,27,6,9,2,5,4,38,27,6,9,2,5,4,6,6
2026-04-12,823804,MIL,True,42,27,8,12,2,7,1,42,27,8,12,2,7,1,7,7
2026-04-12,823966,TEX,True,38,27,2,6,6,12,1,38,27,2,6,6,12,1,2,2
2026-04-12,823966,LAD,True,44,27,5,10,10,11,1,44,27,5,10,10,11,1,4,4
2026-04-12,824126,CWS,True,39,27,5,6,6,9,0,39,27,5,6,6,9,0,5,5
2026-04-12,824126,KC,True,40,27,6,7,5,9,2,40,27,6,7,5,9,2,6,6
2026-04-12,824293,MIA,True,39,24,8,12,3,6,3,39,24,8,12,3,6,3,8,8
2026-04-12,824293,DET,True,34,27,2,6,2,8,1,34,27,2,6,2,8,1,2,2
2026-04-12,824533,LAA,True,40,27,6,6,6,12,1,40,27,6,6,6,12,1,6,6
2026-04-12,824533,CIN,True,46,27,9,10,9,3,1,46,27,9,10,9,3,1,8,8
2026-04-12,824696,PIT,True,42,25,7,10,7,7,2,42,25,7,10,7,7,2,6,6
2026-04-12,824696,CHC,True,38,27,6,7,3,15,3,38,27,6,7,3,15,3,6,6
2026-04-12,824859,SF,True,39,24,6,11,5,7,1,39,24,6,11,5,7,1,6,6
2026-04-12,824859,BAL,True,33,27,2,7,0,7,1,33,27,2,7,0,7,1,2,2
2026-04-12,824938,CLE,True,43,24,13,19,2,5,1,43,24,13,19,2,5,1,13,13
2026-04-12,824938,ATL,True,36,27,1,9,1,8,1,36,27,1,9,1,8,1,1,1
