game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822708,621112,21,1,21,both,True
822708,642232,8,1,8,both,True
822708,657612,11,1,11,both,True
822708,664875,16,1,16,both,True
822708,674841,40,1,40,both,True
822708,676917,85,1,85,both,True
822708,683409,17,1,17,both,True
822708,701542,83,1,83,both,True
822876,595345,16,1,16,both,True
822876,623352,9,1,9,both,True
822876,641302,23,1,23,both,True
822876,650556,21,1,21,both,True
822876,656641,9,1,9,both,True
822876,660853,12,1,12,both,True
822876,664299,60,1,60,both,True
822876,668390,11,1,11,both,True
822876,669022,65,1,65,both,True
822876,682608,16,1,16,both,True
822876,687239,12,1,12,both,True
822876,687911,31,1,31,both,True
822876,695239,20,1,20,both,True
822951,518886,42,1,42,both,True
822951,621074,21,1,21,both,True
822951,642100,18,1,18,both,True
822951,642121,10,1,10,both,True
822951,660825,18,1,18,both,True
822951,662253,20,1,20,both,True
822951,676106,19,1,19,both,True
822951,678606,28,1,28,both,True
822951,687330,9,1,9,both,True
822951,688297,28,1,28,both,True
822951,689546,24,1,24,both,True
822951,693855,78,1,78,both,True
823029,592773,19,1,19,both,True
823029,628452,10,1,10,both,True
823029,641755,5,1,5,both,True
823029,664849,25,1,25,both,True
823029,668941,25,1,25,both,True
823029,669160,84,1,84,both,True
823029,669276,23,1,23,both,True
823029,677865,34,1,34,both,True
823029,689266,11,1,11,both,True
823029,700669,14,1,14,both,True
823029,702275,61,1,61,both,True
823029,800311,12,1,12,both,True
823199,547179,79,1,79,both,True
823199,622608,23,1,23,both,True
823199,623474,17,1,17,both,True
823199,657514,14,1,14,both,True
823199,669062,30,1,30,both,True
823199,676775,13,1,13,both,True
823199,686790,73,1,73,both,True
823274,592332,103,1,103,both,True
823274,606996,16,1,16,both,True
823274,608566,85,1,85,both,True
823274,643511,12,1,12,both,True
823274,656546,25,1,25,both,True
823274,670970,29,1,29,both,True
823274,676760,10,1,10,both,True
823274,695243,8,1,8,both,True
823358,657649,21,1,21,both,True
823358,669060,38,1,38,both,True
823358,676755,18,1,18,both,True
823358,681982,30,1,30,both,True
823358,684974,21,1,21,both,True
823358,685126,10,1,10,both,True
823358,688107,58,1,58,both,True
823358,694973,82,1,82,both,True
823358,699008,50,1,50,both,True
823602,547973,15,1,15,both,True
823602,548384,7,1,7,both,True
823602,596133,13,1,13,both,True
823602,642207,22,1,22,both,True
823602,676477,13,1,13,both,True
823602,678394,55,1,55,both,True
823602,801139,66,1,66,both,True
823602,804267,82,1,82,both,True
823681,666171,27,1,27,both,True
823681,667755,77,1,77,both,True
823681,671737,99,1,99,both,True
823681,681217,33,1,33,both,True
823681,702193,37,1,37,both,True
823842,542888,12,1,12,both,True
823842,656848,26,1,26,both,True
823842,663969,26,1,26,both,True
823842,664126,18,1,18,both,True
823842,669199,20,1,20,both,True
823842,671922,16,1,16,both,True
823842,676282,85,1,85,both,True
823842,676534,29,1,29,both,True
823842,676604,18,1,18,both,True
823842,680916,9,1,9,both,True
823842,683769,18,1,18,both,True
823842,806188,26,1,26,both,True
823925,592779,16,1,16,both,True
823925,623149,12,1,12,both,True
823925,623465,19,1,19,both,True
823925,642528,23,1,23,both,True
823925,656464,3,1,3,both,True
823925,656945,10,1,10,both,True
823925,657044,11,1,11,both,True
823925,664199,20,1,20,both,True
823925,666661,12,1,12,both,True
823925,683352,58,1,58,both,True
823925,683618,15,1,15,both,True
823925,686218,101,1,101,both,True
824250,554430,96,1,96,both,True
824250,621237,13,1,13,both,True
824250,669373,93,1,93,both,True
824250,672456,58,1,58,both,True
824250,680742,15,1,15,both,True
824250,689147,15,1,15,both,True
824250,689225,6,1,6,both,True
824250,805427,14,1,14,both,True
824491,571510,92,1,92,both,True
824491,572955,8,1,8,both,True
824491,573204,12,1,12,both,True
824491,594580,15,1,15,both,True
824491,657097,9,1,9,both,True
824491,668970,25,1,25,both,True
824491,671096,79,1,79,both,True
824491,695076,30,1,30,both,True
824491,695534,25,1,25,both,True
824574,622554,14,1,14,both,True
824574,643410,7,1,7,both,True
824574,660761,24,1,24,both,True
824574,663855,15,1,15,both,True
824574,669372,86,1,86,both,True
824574,686993,10,1,10,both,True
824574,702273,74,1,74,both,True
824574,805326,27,1,27,both,True
824814,552640,8,1,8,both,True
824814,607625,89,1,89,both,True
824814,621381,21,1,21,both,True
824814,664991,13,1,13,both,True
824814,666974,8,1,8,both,True
824814,668674,25,1,25,both,True
824814,669358,104,1,104,both,True
824814,670167,11,1,11,both,True
824814,670329,11,1,11,both,True
824814,674444,6,1,6,both,True
824814,689296,14,1,14,both,True
824814,694360,20,1,20,both,True
