game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822826,592332,91,1,91,both,True
822826,641401,12,1,12,both,True
822826,643511,14,1,14,both,True
822826,670036,17,1,17,both,True
822826,676282,89,1,89,both,True
822826,686973,30,1,30,both,True
822826,688883,35,1,35,both,True
822826,689254,8,1,8,both,True
822910,596001,12,1,12,both,True
822910,605130,11,1,11,both,True
822910,605488,91,1,91,both,True
822910,643410,13,1,13,both,True
822910,656222,10,1,10,both,True
822910,656641,14,1,14,both,True
822910,668390,10,1,10,both,True
822910,669022,106,1,106,both,True
822989,573124,15,1,15,both,True
822989,641927,83,1,83,both,True
822989,663556,86,1,86,both,True
822989,670183,18,1,18,both,True
822989,679358,9,1,9,both,True
822989,685801,11,1,11,both,True
822989,687330,32,1,32,both,True
822989,694680,17,1,17,both,True
823070,592773,10,1,10,both,True
823070,662253,14,1,14,both,True
823070,666277,15,1,15,both,True
823070,666374,13,1,13,both,True
823070,668941,12,1,12,both,True
823070,669461,64,1,64,both,True
823070,676617,39,1,39,both,True
823070,677865,13,1,13,both,True
823070,678606,29,1,29,both,True
823070,681867,36,1,36,both,True
823070,693433,53,1,53,both,True
823070,694335,18,1,18,both,True
823070,700669,6,1,6,both,True
823229,592662,97,1,97,both,True
823229,657424,23,1,23,both,True
823229,663969,46,1,46,both,True
823229,669062,21,1,21,both,True
823229,669622,7,1,7,both,True
823229,676254,12,1,12,both,True
823229,676775,11,1,11,both,True
823229,691587,94,1,94,both,True
823799,642397,14,1,14,both,True
823799,642701,17,1,17,both,True
823799,656605,93,1,93,both,True
823799,670990,15,1,15,both,True
823799,672582,16,1,16,both,True
823799,676755,4,1,4,both,True
823799,676879,21,1,21,both,True
823799,681982,4,1,4,both,True
823799,682254,20,1,20,both,True
823799,682842,8,1,8,both,True
823799,694819,91,1,91,both,True
823960,592826,31,1,31,both,True
823960,607067,92,1,92,both,True
823960,665871,70,1,70,both,True
823960,669165,10,1,10,both,True
823960,671109,13,1,13,both,True
823960,676263,19,1,19,both,True
823960,694361,21,1,21,both,True
823960,808963,99,1,99,both,True
824121,605447,36,1,36,both,True
824121,624428,11,1,11,both,True
824121,641312,28,1,28,both,True
824121,663738,9,1,9,both,True
824121,666142,99,1,99,both,True
824121,670167,18,1,18,both,True
824121,680704,19,1,19,both,True
824121,681217,23,1,23,both,True
824121,696131,18,1,18,both,True
824121,700712,81,1,81,both,True
824203,518585,12,1,12,both,True
824203,595345,13,1,13,both,True
824203,656234,9,1,9,both,True
824203,656986,27,1,27,both,True
824203,657612,11,1,11,both,True
824203,666808,13,1,13,both,True
824203,677960,86,1,86,both,True
824203,678906,9,1,9,both,True
824203,681151,19,1,19,both,True
824203,681347,92,1,92,both,True
824203,805123,29,1,29,both,True
824527,572143,26,1,26,both,True
824527,594580,12,1,12,both,True
824527,623454,42,1,42,both,True
824527,641941,11,1,11,both,True
824527,656427,68,1,68,both,True
824527,657756,17,1,17,both,True
824527,663903,94,1,94,both,True
824527,663947,28,1,28,both,True
824527,668933,13,1,13,both,True
824527,683175,7,1,7,both,True
824613,663623,88,1,88,both,True
824613,663855,19,1,19,both,True
824613,672335,22,1,22,both,True
824613,673929,30,1,30,both,True
824613,674370,8,1,8,both,True
824613,680730,23,1,23,both,True
824613,681402,8,1,8,both,True
824613,691799,9,1,9,both,True
824613,695418,18,1,18,both,True
824613,699823,14,1,14,both,True
824613,702273,85,1,85,both,True
824851,543056,15,1,15,both,True
824851,544150,59,1,59,both,True
824851,642215,25,1,25,both,True
824851,669211,32,1,32,both,True
824851,669330,23,1,23,both,True
824851,669432,62,1,62,both,True
824851,669711,21,1,21,both,True
824851,676979,90,1,90,both,True
824851,701719,12,1,12,both,True
824933,554430,84,1,84,both,True
824933,621237,17,1,17,both,True
824933,621383,11,1,11,both,True
824933,641745,16,1,16,both,True
824933,641755,24,1,24,both,True
824933,660761,31,1,31,both,True
824933,669276,16,1,16,both,True
824933,679775,17,1,17,both,True
824933,689147,18,1,18,both,True
824933,693821,92,1,92,both,True
825093,592094,15,1,15,both,True
825093,608566,75,1,75,both,True
825093,642528,18,1,18,both,True
825093,664199,14,1,14,both,True
825093,668678,49,1,49,both,True
825093,670970,29,1,29,both,True
825093,694297,56,1,56,both,True
825093,694851,24,1,24,both,True
825093,695243,13,1,13,both,True
