RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824518-592773,824518,2026-05-23,STL,CIN,A,592773,Ryne Stanek,RELIEF_OR_BULK,3.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,False,False,19,4,3,0,0,0,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,QA_VALIDATED_CANONICAL_V45,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824518/feed/live,True,7,Bot,54,57
824518-594580,824518,2026-05-23,CIN,STL,H,594580,Sam Moll,RELIEF_OR_BULK,2.0,14.0,4.0,3.0,0.0,14.0,0.0,4.0,False,False,10,4,3,0,0,1,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,QA_VALIDATED_CANONICAL_V45,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824518/feed/live,True,6,Top,41,44
824518-666277,824518,2026-05-23,STL,CIN,A,666277,George Soriano,RELIEF_OR_BULK,3.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,8,3,3,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,QA_VALIDATED_CANONICAL_V45,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824518/feed/live,True,8,Bot,64,66
824518-683175,824518,2026-05-23,CIN,STL,H,683175,Connor Phillips,RELIEF_OR_BULK,2.0,17.0,3.0,3.0,0.0,17.0,0.0,3.0,False,False,28,6,3,2,2,1,2,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,QA_VALIDATED_CANONICAL_V45,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824518/feed/live,True,7,Top,48,53
824518-683742,824518,2026-05-23,CIN,STL,H,683742,Jose Franco,RELIEF_OR_BULK,15.0,23.0,8.0,6.0,0.0,0.0,0.0,0.0,False,False,54,12,6,3,3,3,3,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,QA_VALIDATED_CANONICAL_V45,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824518/feed/live,True,8,Top,58,72
824518-694335,824518,2026-05-23,STL,CIN,A,694335,Matt Svanson,RELIEF_OR_BULK,1.0,19.0,5.0,4.0,19.0,46.0,5.0,12.0,False,False,14,4,3,0,0,0,1,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,QA_VALIDATED_CANONICAL_V45,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824518/feed/live,True,9,Bot,73,76
824674-595345,824674,2026-05-23,HOU,CHC,A,595345,Steven Okert,RELIEF_OR_BULK,0.0,6.0,3.0,1.0,6.0,6.0,3.0,3.0,True,False,11,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,QA_VALIDATED_CANONICAL_V45,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824674/feed/live,True,7,Bot,48,50
824674-660853,824674,2026-05-23,HOU,CHC,A,660853,Enyel De Los Santos,RELIEF_OR_BULK,0.0,19.0,5.0,5.0,19.0,19.0,5.0,5.0,True,False,8,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,QA_VALIDATED_CANONICAL_V45,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824674/feed/live,True,8,Bot,56,58
824674-663423,824674,2026-05-23,CHC,HOU,H,663423,Trent Thornton,RELIEF_OR_BULK,2.0,18.0,5.0,5.0,0.0,18.0,0.0,5.0,False,False,14,5,3,0,0,1,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,QA_VALIDATED_CANONICAL_V45,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824674/feed/live,True,8,Top,51,55
824674-669020,824674,2026-05-23,CHC,HOU,H,669020,Ryan Rolison,RELIEF_OR_BULK,2.0,20.0,5.0,5.0,0.0,20.0,0.0,5.0,False,False,16,3,3,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,QA_VALIDATED_CANONICAL_V45,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824674/feed/live,True,9,Top,59,62
824674-687911,824674,2026-05-23,HOU,CHC,A,687911,Bryan King,RELIEF_OR_BULK,0.0,17.0,5.0,4.0,17.0,17.0,5.0,5.0,True,False,21,4,3,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,QA_VALIDATED_CANONICAL_V45,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824674/feed/live,True,9,Bot,63,66
822814-656546,822814,2026-05-23,TOR,PIT,H,656546,Jeff Hoffman,RELIEF_OR_BULK,1.0,12.0,3.0,3.0,12.0,20.0,3.0,5.0,False,False,13,3,3,0,0,0,0,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,QA_VALIDATED_CANONICAL_V45,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,https://statsapi.mlb.com/api/v1.1/game/822814/feed/live,True,9,Top,67,69
822814-670990,822814,2026-05-23,PIT,TOR,A,670990,Yohan Ramírez,RELIEF_OR_BULK,2.0,24.0,6.0,3.0,0.0,24.0,0.0,6.0,False,False,19,6,5,1,1,2,0,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,QA_VALIDATED_CANONICAL_V45,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-23.parquet,https://statsapi.mlb.com/api/v1.1/game/822814/feed/live,True,6,Bot,47,56
