date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-06-19,822886,SD,True,42,24,9,13,5,5,1,42,24,9,13,5,5,1,8,8
2026-06-19,822886,TEX,True,40,27,7,10,3,10,3,40,27,7,10,3,10,3,7,7
2026-06-19,822966,WSH,True,33,24,5,10,1,3,2,33,24,5,10,1,3,2,5,5
2026-06-19,822966,TB,True,32,27,2,6,0,7,2,32,27,2,6,0,7,2,2,2
2026-06-19,823124,BOS,True,33,27,2,2,4,8,1,33,27,2,2,4,8,1,2,2
2026-06-19,823124,SEA,True,35,27,6,10,0,11,1,35,27,6,10,0,11,1,5,5
2026-06-19,823534,CIN,True,36,24,5,8,5,6,2,36,24,5,8,5,6,2,5,5
2026-06-19,823534,NYY,True,33,27,0,4,1,17,0,33,27,0,4,1,17,0,0,0
2026-06-19,823853,SF,True,37,24,4,10,3,8,1,37,24,4,10,3,8,1,4,4
2026-06-19,823853,MIA,True,37,27,3,9,2,5,1,37,27,3,9,2,5,1,3,3
2026-06-19,823936,BAL,True,44,26,6,12,6,13,1,44,26,6,12,6,13,1,5,5
2026-06-19,823936,LAD,True,34,27,5,7,2,10,2,34,27,5,7,2,10,2,5,5
2026-06-19,824097,STL,True,35,24,6,9,3,3,1,35,24,6,9,3,3,1,6,6
2026-06-19,824097,KC,True,36,27,5,8,4,1,0,36,27,5,8,4,1,0,4,4
2026-06-19,824179,CLE,True,39,24,9,12,3,11,3,39,24,9,12,3,11,3,8,8
2026-06-19,824179,HOU,True,34,27,3,7,0,15,1,34,27,3,7,0,15,1,3,3
2026-06-19,824264,CWS,True,31,24,4,8,1,7,1,31,24,4,8,1,7,1,4,4
2026-06-19,824264,DET,True,36,27,3,8,2,12,2,36,27,3,8,2,12,2,3,3
2026-06-19,824345,PIT,True,35,24,4,9,2,2,1,35,24,4,9,2,2,1,4,4
2026-06-19,824345,COL,True,35,27,3,7,1,9,0,35,27,3,7,1,9,0,3,3
2026-06-19,824663,TOR,True,55,24,16,18,11,4,1,55,24,16,18,11,4,1,11,11
2026-06-19,824663,CHC,True,32,27,2,5,0,7,1,32,27,2,5,0,7,1,2,2
2026-06-19,824910,MIL,True,32,24,3,7,1,10,1,32,24,3,7,1,10,1,3,3
2026-06-19,824910,ATL,True,40,27,2,11,4,7,0,40,27,2,11,4,7,0,2,2
2026-06-19,824990,LAA,True,47,28,12,12,9,10,4,47,28,12,12,9,10,4,10,10
2026-06-19,824990,ATH,True,44,30,11,11,5,12,5,44,30,11,11,5,12,5,11,11
2026-06-19,825069,MIN,True,41,24,9,13,4,8,1,41,24,9,13,4,8,1,6,6
2026-06-19,825069,AZ,True,39,27,5,10,5,6,3,39,27,5,10,5,6,3,5,5
