RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824158-595345,824158,2026-08-05,HOU,TOR,H,595345,Steven Okert,RELIEF_OR_BULK,2.0,17.0,4.0,2.0,0.0,17.0,0.0,4.0,False,False,22,4,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,QA_VALIDATED_CANONICAL_V116,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824158/feed/live,True,7,Top,51,54
824158-623352,824158,2026-08-05,HOU,TOR,H,623352,Josh Hader,RELIEF_OR_BULK,3.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,10,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,QA_VALIDATED_CANONICAL_V116,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824158/feed/live,True,9,Top,65,67
824158-643511,824158,2026-08-05,TOR,HOU,A,643511,Tyler Rogers,RELIEF_OR_BULK,1.0,12.0,3.0,3.0,12.0,12.0,3.0,3.0,False,False,10,3,3,0,0,1,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,QA_VALIDATED_CANONICAL_V116,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824158/feed/live,True,8,Bot,61,64
824158-650556,824158,2026-08-05,HOU,TOR,H,650556,Bryan Abreu,RELIEF_OR_BULK,2.0,16.0,3.0,2.0,0.0,16.0,0.0,3.0,False,False,12,3,3,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,QA_VALIDATED_CANONICAL_V116,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824158/feed/live,True,8,Top,58,60
824158-656986,824158,2026-08-05,HOU,TOR,H,656986,Bennett Sousa,RELIEF_OR_BULK,0.0,7.0,3.0,3.0,7.0,7.0,3.0,3.0,True,False,12,5,3,2,1,2,0,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,QA_VALIDATED_CANONICAL_V116,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824158/feed/live,True,10,Top,71,75
824158-686973,824158,2026-08-05,TOR,HOU,A,686973,Louis Varland,RELIEF_OR_BULK,2.0,31.0,7.0,2.0,0.0,31.0,0.0,7.0,False,False,17,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,QA_VALIDATED_CANONICAL_V116,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824158/feed/live,True,9,Bot,68,70
824158-689254,824158,2026-08-05,TOR,HOU,A,689254,Mason Fluharty,RELIEF_OR_BULK,0.0,12.0,4.0,3.0,12.0,16.0,4.0,5.0,True,False,11,3,3,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,QA_VALIDATED_CANONICAL_V116,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824158/feed/live,True,7,Bot,55,57
824158-693686,824158,2026-08-05,TOR,HOU,A,693686,Spencer Miles,RELIEF_OR_BULK,2.0,23.0,8.0,6.0,0.0,23.0,0.0,8.0,False,False,40,8,6,0,0,2,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,QA_VALIDATED_CANONICAL_V116,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824158/feed/live,True,5,Bot,36,50
824158-695445,824158,2026-08-05,TOR,HOU,A,695445,Chase Lee,RELIEF_OR_BULK,72.0,22.0,7.0,5.0,0.0,0.0,0.0,0.0,False,False,5,3,3,1,0,1,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,QA_VALIDATED_CANONICAL_V116,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824158/feed/live,True,10,Bot,76,78
824646-573204,824646,2026-08-05,CHC,LAD,H,573204,Caleb Thielbar,RELIEF_OR_BULK,3.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,19,5,1,4,4,4,0,0,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,QA_VALIDATED_CANONICAL_V116,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-05.parquet,https://statsapi.mlb.com/api/v1.1/game/824646/feed/live,True,8,Top,67,71
