RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,RA9,ER9,WHIP,BB_PCT,K_PCT,HR9,WOBA_ALLOWED,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT
822980-552640,822980,2026-05-18,BAL,TB,A,552640,Andrew Kittredge,RELIEF_OR_BULK,1.0,12.0,3.0,2.0,12.0,12.0,3.0,3.0,False,False,7,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,RELIEF_OR_BULK,MLB,False
822980-608650,822980,2026-05-18,BAL,TB,A,608650,Dietrich Enns,RELIEF_OR_BULK,1.0,18.0,4.0,3.0,18.0,18.0,4.0,4.0,False,False,39,9,3,4,4,3,3,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,RELIEF_OR_BULK,MLB,False
822980-671382,822980,2026-05-18,BAL,TB,A,671382,Cameron Foster,RELIEF_OR_BULK,17.0,32.0,10.0,6.0,0.0,0.0,0.0,0.0,False,False,35,10,4,4,4,5,2,0,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,RELIEF_OR_BULK,MLB,False
822980-685801,822980,2026-05-18,TB,BAL,H,685801,Hunter Bigge,RELIEF_OR_BULK,1.0,29.0,10.0,3.0,29.0,29.0,10.0,10.0,False,False,11,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,RELIEF_OR_BULK,MLB,False
822980-686678,822980,2026-05-18,TB,BAL,H,686678,Chase Solesky,RELIEF_OR_BULK,,,,,,,,,,,58,17,9,2,2,6,1,4,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,,,
823465-621237,823465,2026-05-18,PHI,CIN,H,621237,José Alvarado,RELIEF_OR_BULK,2.0,22.0,4.0,3.0,0.0,22.0,0.0,4.0,False,False,20,5,2,1,1,2,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,RELIEF_OR_BULK,MLB,False
823465-622088,823465,2026-05-18,CIN,PHI,A,622088,Tejay Antone,RELIEF_OR_BULK,0.0,13.0,5.0,3.0,13.0,32.0,5.0,9.0,True,False,7,2,1,0,0,0,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,RELIEF_OR_BULK,MLB,False
823465-641745,823465,2026-05-18,PHI,CIN,H,641745,Brad Keller,RELIEF_OR_BULK,3.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,False,False,13,4,3,1,1,1,0,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,RELIEF_OR_BULK,MLB,False
823465-656271,823465,2026-05-18,CIN,PHI,A,656271,Brock Burke,RELIEF_OR_BULK,0.0,17.0,5.0,3.0,17.0,35.0,5.0,10.0,True,False,6,1,1,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,RELIEF_OR_BULK,MLB,False
823465-661395,823465,2026-05-18,PHI,CIN,H,661395,Jhoan Duran,RELIEF_OR_BULK,3.0,17.0,4.0,3.0,0.0,0.0,0.0,0.0,False,False,18,3,3,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,RELIEF_OR_BULK,MLB,False
823465-668933,823465,2026-05-18,CIN,PHI,A,668933,Graham Ashcraft,RELIEF_OR_BULK,2.0,15.0,4.0,0.0,0.0,15.0,0.0,4.0,False,False,21,8,5,2,2,2,0,0,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,RELIEF_OR_BULK,MLB,False
823465-689147,823465,2026-05-18,PHI,CIN,H,689147,Orion Kerkering,RELIEF_OR_BULK,2.0,18.0,4.0,3.0,0.0,18.0,0.0,4.0,False,False,3,1,1,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,RELIEF_OR_BULK,MLB,False
823867-607481,823867,2026-05-18,ATL,MIA,A,607481,Aaron Bummer,RELIEF_OR_BULK,3.0,14.0,4.0,4.0,0.0,0.0,0.0,0.0,False,False,42,11,3,6,6,3,5,1,2,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,RELIEF_OR_BULK,MLB,False
823867-641755,823867,2026-05-18,ATL,MIA,A,641755,Tyler Kinley,RELIEF_OR_BULK,0.0,15.0,5.0,3.0,15.0,30.0,5.0,9.0,True,False,12,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,RELIEF_OR_BULK,MLB,False
823867-667463,823867,2026-05-18,MIA,ATL,H,667463,John King,RELIEF_OR_BULK,0.0,12.0,3.0,3.0,12.0,12.0,3.0,3.0,True,False,9,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v40_sheet01_0518.csv,QA_VALIDATED_PBP_V40,RELIEF_OR_BULK,MLB,False
