date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-05-08,822822,LAA,True,34,24,2,3,6,9,0,34,24,2,3,6,9,0,2,2
2026-05-08,822822,TOR,True,32,27,0,6,0,11,0,32,27,0,6,0,11,0,0,0
2026-05-08,822904,CHC,True,33,27,1,2,5,4,0,33,27,1,2,5,4,0,1,1
2026-05-08,822904,TEX,True,42,27,7,9,6,6,1,42,27,7,9,6,6,1,4,4
2026-05-08,823225,PIT,True,35,24,5,12,0,5,1,35,24,5,12,0,5,1,5,5
2026-05-08,823225,SF,True,36,27,2,5,7,8,1,36,27,2,5,7,8,1,2,2
2026-05-08,823303,STL,True,30,27,0,1,2,10,0,30,27,0,1,2,10,0,0,0
2026-05-08,823303,SD,True,40,27,6,11,3,9,0,40,27,6,11,3,9,0,6,6
2026-05-08,823466,COL,True,48,33,7,9,7,11,2,48,33,7,9,7,11,2,7,7
2026-05-08,823466,PHI,True,48,33,9,13,3,16,2,48,33,9,13,3,16,2,7,7
2026-05-08,823794,NYY,True,34,24,6,8,3,7,0,34,24,6,8,3,7,0,6,6
2026-05-08,823794,MIL,True,32,27,0,3,2,14,0,32,27,0,3,2,14,0,0,0
2026-05-08,823871,WSH,True,35,27,2,5,2,11,1,35,27,2,5,2,11,1,1,1
2026-05-08,823871,MIA,True,37,27,3,6,6,6,1,37,27,3,6,6,6,1,3,3
2026-05-08,823957,ATL,True,30,24,3,5,0,7,1,30,24,3,5,0,7,1,2,2
2026-05-08,823957,LAD,True,38,27,1,9,3,11,0,38,27,1,9,3,11,0,1,1
2026-05-08,824116,DET,True,36,26,4,8,3,6,0,36,26,4,8,3,6,0,4,4
2026-05-08,824116,KC,True,39,27,3,8,5,6,0,39,27,3,8,5,6,0,3,3
2026-05-08,824443,MIN,True,38,24,6,8,3,6,1,38,24,6,8,3,6,1,3,3
2026-05-08,824443,CLE,True,40,27,4,13,2,11,1,40,27,4,13,2,11,1,4,4
2026-05-08,824522,HOU,True,33,27,0,5,1,9,0,33,27,0,5,1,9,0,0,0
2026-05-08,824522,CIN,True,40,27,10,13,2,4,4,40,27,10,13,2,4,4,10,10
2026-05-08,824607,SEA,True,40,27,8,10,3,7,2,40,27,8,10,3,7,2,8,8
2026-05-08,824607,CWS,True,44,27,12,12,3,7,4,44,27,12,12,3,7,4,12,12
2026-05-08,824768,TB,True,34,24,2,5,4,7,2,34,24,2,5,4,7,2,2,2
2026-05-08,824768,BOS,True,32,27,0,4,1,12,0,32,27,0,4,1,12,0,0,0
2026-05-08,824846,ATH,True,35,27,3,4,4,9,2,35,27,3,4,4,9,2,3,3
2026-05-08,824846,BAL,True,38,27,4,8,2,12,0,38,27,4,8,2,12,0,4,4
2026-05-08,825088,NYM,True,38,30,1,5,3,10,1,38,30,1,5,3,10,1,1,1
2026-05-08,825088,AZ,True,36,30,3,5,1,10,1,36,30,3,5,1,10,1,2,2
