game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822722,571945,83,1,83,both,True
822722,621074,13,1,13,both,True
822722,662253,9,1,9,both,True
822722,676106,59,1,59,both,True
822722,676571,15,1,15,both,True
822722,678606,10,1,10,both,True
822722,689546,18,1,18,both,True
822722,690925,10,1,10,both,True
822722,695380,15,1,15,both,True
822801,571578,76,1,76,both,True
822801,656234,12,1,12,both,True
822801,656546,12,1,12,both,True
822801,657612,15,1,15,both,True
822801,666808,15,1,15,both,True
822801,667297,9,1,9,both,True
822801,670280,12,1,12,both,True
822801,680755,24,1,24,both,True
822801,687396,13,1,13,both,True
822801,689254,9,1,9,both,True
822801,693686,38,1,38,both,True
822801,701542,98,1,98,both,True
823212,571948,13,1,13,both,True
823212,607067,90,1,90,both,True
823212,657097,8,1,8,both,True
823212,657277,106,1,106,both,True
823212,668873,15,1,15,both,True
823212,669020,11,1,11,both,True
823212,681799,32,1,32,both,True
823368,664126,14,1,14,both,True
823368,676534,16,1,16,both,True
823368,676604,16,1,16,both,True
823368,676755,27,1,27,both,True
823368,676974,105,1,105,both,True
823368,681895,16,1,16,both,True
823368,684049,21,1,21,both,True
823368,694973,104,1,104,both,True
823615,621345,4,1,4,both,True
823615,623211,11,1,11,both,True
823615,625643,24,1,24,both,True
823615,642547,90,1,90,both,True
823615,650960,15,1,15,both,True
823615,672335,20,1,20,both,True
823615,675916,19,1,19,both,True
823615,683627,29,1,29,both,True
823615,689266,16,1,16,both,True
823615,693821,75,1,75,both,True
823693,607455,11,1,11,both,True
823693,666277,34,1,34,both,True
823693,668941,19,1,19,both,True
823693,671737,101,1,101,both,True
823693,672782,10,1,10,both,True
823693,700241,89,1,89,both,True
823693,702193,17,1,17,both,True
823777,621383,22,1,22,both,True
823777,650911,98,1,98,both,True
823777,663767,20,1,20,both,True
823777,676879,27,1,27,both,True
823777,682842,22,1,22,both,True
823777,690986,80,1,80,both,True
824021,518886,18,1,18,both,True
824021,519141,26,1,26,both,True
824021,608718,19,1,19,both,True
824021,641329,14,1,14,both,True
824021,664076,9,1,9,both,True
824021,666171,10,1,10,both,True
824021,668984,28,1,28,both,True
824021,680570,47,1,47,both,True
824021,681217,10,1,10,both,True
824021,687330,22,1,22,both,True
824021,693855,72,1,72,both,True
824021,696147,31,1,31,both,True
824099,663568,97,1,97,both,True
824099,663738,8,1,8,both,True
824099,663878,14,1,14,both,True
824099,674444,8,1,8,both,True
824099,681293,101,1,101,both,True
824099,695001,18,1,18,both,True
824506,594580,12,1,12,both,True
824506,622088,15,1,15,both,True
824506,623149,17,1,17,both,True
824506,656464,28,1,28,both,True
824506,663978,21,1,21,both,True
824506,666661,14,1,14,both,True
824506,668678,85,1,85,both,True
824506,671096,95,1,95,both,True
824506,687209,27,1,27,both,True
824586,595014,13,1,13,both,True
824586,607200,58,1,58,both,True
824586,622554,33,1,33,both,True
824586,642546,13,1,13,both,True
824586,656794,26,1,26,both,True
824586,663542,9,1,9,both,True
824586,676263,21,1,21,both,True
824586,686218,85,1,85,both,True
824586,691799,30,1,30,both,True
824751,543135,94,1,94,both,True
824751,592454,16,1,16,both,True
824751,596001,16,1,16,both,True
824751,656641,24,1,24,both,True
824751,669711,15,1,15,both,True
824751,670245,26,1,26,both,True
824751,813349,91,1,91,both,True
824823,592094,8,1,8,both,True
824823,621111,86,1,86,both,True
824823,666974,25,1,25,both,True
824823,669432,82,1,82,both,True
824823,670329,19,1,19,both,True
824823,670970,13,1,13,both,True
824823,689296,23,1,23,both,True
824823,695243,18,1,18,both,True
824823,699134,20,1,20,both,True
824994,605130,30,1,30,both,True
824994,605488,77,1,77,both,True
824994,608372,97,1,97,both,True
824994,665622,30,1,30,both,True
824994,666126,29,1,29,both,True
824994,669620,41,1,41,both,True
824994,680604,20,1,20,both,True
824994,682769,35,1,35,both,True
