RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,RA9,ER9,WHIP,BB_PCT,K_PCT,HR9,WOBA_ALLOWED,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT
824289-670167,824289,2026-04-16,KC,DET,A,670167,John Schreiber,RELIEF_OR_BULK,3.0,22.0,6.0,3.0,0.0,0.0,0.0,0.0,False,False,8,2,1,1,1,1,0,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824289-683232,824289,2026-04-16,KC,DET,A,683232,Nick Mears,RELIEF_OR_BULK,1.0,18.0,6.0,3.0,18.0,18.0,6.0,6.0,False,False,20,5,3,1,1,2,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
823560-518585,823560,2026-04-16,NYY,LAA,H,518585,Fernando Cruz,RELIEF_OR_BULK,0.0,13.0,4.0,3.0,13.0,31.0,4.0,7.0,True,False,25,5,2,1,1,2,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
823560-642232,823560,2026-04-16,NYY,LAA,H,642232,Ryan Yarbrough,RELIEF_OR_BULK,3.0,20.0,5.0,3.0,0.0,0.0,0.0,0.0,False,False,38,12,7,4,4,3,1,0,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
823560-680704,823560,2026-04-16,LAA,NYY,A,680704,Nick Sandlin,RELIEF_OR_BULK,3.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,False,False,24,5,4,2,2,1,1,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
823560-681217,823560,2026-04-16,LAA,NYY,A,681217,Chase Silseth,RELIEF_OR_BULK,1.0,18.0,3.0,3.0,18.0,18.0,3.0,3.0,False,False,17,4,3,0,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
823560-683409,823560,2026-04-16,NYY,LAA,H,683409,Angel Chivilli,RELIEF_OR_BULK,,,,,,,,,,,26,5,2,1,1,1,2,2,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,,,
823560-691951,823560,2026-04-16,LAA,NYY,A,691951,Sam Aldegheri,RELIEF_OR_BULK,,,,,,,,,,,33,8,5,1,1,2,1,2,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,,,
823560-696147,823560,2026-04-16,LAA,NYY,A,696147,Sam Bachman,RELIEF_OR_BULK,3.0,33.0,7.0,2.0,0.0,0.0,0.0,0.0,False,False,27,9,9,0,0,1,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
823801-573009,823801,2026-04-16,TOR,MIL,A,573009,Joe Mantiply,RELIEF_OR_BULK,3.0,21.0,8.0,5.0,0.0,0.0,0.0,0.0,False,False,10,4,3,0,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
823801-656730,823801,2026-04-16,MIL,TOR,H,656730,Trevor Megill,RELIEF_OR_BULK,1.0,20.0,6.0,3.0,20.0,20.0,6.0,6.0,False,False,16,3,3,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
823801-667297,823801,2026-04-16,TOR,MIL,A,667297,Tommy Nance,RELIEF_OR_BULK,3.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,16,5,2,1,1,1,2,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
823801-672582,823801,2026-04-16,MIL,TOR,H,672582,Angel Zerpa,RELIEF_OR_BULK,1.0,9.0,3.0,3.0,9.0,9.0,3.0,3.0,False,False,10,4,3,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
823801-676879,823801,2026-04-16,MIL,TOR,H,676879,Aaron Ashby,RELIEF_OR_BULK,0.0,21.0,5.0,3.0,21.0,21.0,5.0,5.0,True,False,7,2,1,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
823801-686973,823801,2026-04-16,TOR,MIL,A,686973,Louis Varland,RELIEF_OR_BULK,1.0,19.0,6.0,4.0,19.0,19.0,6.0,6.0,False,False,13,3,2,0,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824614-608371,824614,2026-04-16,CWS,TB,H,608371,Lucas Sims,RELIEF_OR_BULK,1.0,25.0,8.0,4.0,25.0,25.0,8.0,8.0,False,False,23,4,2,0,0,0,2,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824614-622554,824614,2026-04-16,CWS,TB,H,622554,Seranthony Domínguez,RELIEF_OR_BULK,3.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,False,False,32,5,1,3,3,2,1,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824614-641329,824614,2026-04-16,TB,CWS,A,641329,Bryan Baker,RELIEF_OR_BULK,1.0,6.0,1.0,1.0,6.0,6.0,1.0,1.0,False,False,20,4,3,0,0,0,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824614-641743,824614,2026-04-16,CWS,TB,H,641743,Anthony Kay,RELIEF_OR_BULK,6.0,100.0,24.0,17.0,0.0,0.0,0.0,0.0,False,False,71,14,8,1,1,4,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,STARTER,MLB,False
824614-643377,824614,2026-04-16,TB,CWS,A,643377,Griffin Jax,RELIEF_OR_BULK,4.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,False,False,22,4,2,0,0,1,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824614-656794,824614,2026-04-16,CWS,TB,H,656794,Sean Newcomb,RELIEF_OR_BULK,3.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,False,False,21,6,5,0,0,1,0,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824614-663855,824614,2026-04-16,CWS,TB,H,663855,Jordan Hicks,RELIEF_OR_BULK,1.0,7.0,4.0,3.0,7.0,7.0,4.0,4.0,False,False,19,6,3,0,0,1,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824614-687330,824614,2026-04-16,TB,CWS,A,687330,Kevin Kelly,RELIEF_OR_BULK,3.0,18.0,5.0,5.0,0.0,0.0,0.0,0.0,False,False,26,7,6,1,1,1,1,2,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824614-691799,824614,2026-04-16,CWS,TB,H,691799,Grant Taylor,RELIEF_OR_BULK,3.0,27.0,6.0,6.0,0.0,0.0,0.0,0.0,False,False,35,6,4,1,1,1,1,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,STARTER,MLB,False
825023-596001,825023,2026-04-16,TEX,ATH,A,596001,Jakob Junis,RELIEF_OR_BULK,3.0,19.0,4.0,3.0,0.0,0.0,0.0,0.0,False,False,24,7,4,3,3,2,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
825023-605130,825023,2026-04-16,ATH,TEX,H,605130,Scott Barlow,RELIEF_OR_BULK,0.0,17.0,4.0,3.0,17.0,17.0,4.0,4.0,True,False,24,5,2,1,1,1,2,0,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
825023-615698,825023,2026-04-16,TEX,ATH,A,615698,Cal Quantrill,RELIEF_OR_BULK,,,,,,,,,,,12,3,3,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,,,
825023-641302,825023,2026-04-16,TEX,ATH,A,641302,Tyler Alexander,RELIEF_OR_BULK,1.0,27.0,5.0,4.0,27.0,27.0,5.0,5.0,False,False,11,3,1,0,0,2,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
825023-656641,825023,2026-04-16,TEX,ATH,A,656641,Jacob Latz,RELIEF_OR_BULK,0.0,11.0,3.0,3.0,11.0,11.0,3.0,3.0,True,False,7,2,1,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
825023-665622,825023,2026-04-16,ATH,TEX,H,665622,Luis Medina,RELIEF_OR_BULK,2.0,26.0,5.0,4.0,0.0,26.0,0.0,5.0,False,False,32,7,4,2,2,2,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
825023-676395,825023,2026-04-16,TEX,ATH,A,676395,Robert Garcia,RELIEF_OR_BULK,1.0,22.0,6.0,5.0,22.0,22.0,6.0,6.0,False,False,10,1,1,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
825023-678022,825023,2026-04-16,ATH,TEX,H,678022,Jack Perkins,RELIEF_OR_BULK,2.0,43.0,11.0,5.0,0.0,43.0,0.0,11.0,False,False,11,4,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
825023-686993,825023,2026-04-16,ATH,TEX,H,686993,Justin Sterner,RELIEF_OR_BULK,1.0,12.0,3.0,2.0,12.0,12.0,3.0,3.0,False,False,20,9,3,4,3,4,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824453-669330,824453,2026-04-16,BAL,CLE,A,669330,Tyler Wells,RELIEF_OR_BULK,0.0,14.0,6.0,3.0,14.0,14.0,6.0,6.0,True,False,6,1,1,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824453-671382,824453,2026-04-16,BAL,CLE,A,671382,Cameron Foster,RELIEF_OR_BULK,,,,,,,,,,,42,8,5,0,0,2,1,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,,,
824453-671922,824453,2026-04-16,CLE,BAL,H,671922,Cade Smith,RELIEF_OR_BULK,1.0,18.0,5.0,3.0,18.0,36.0,5.0,9.0,False,False,19,5,3,0,0,2,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824208-623474,824208,2026-04-16,COL,HOU,A,623474,Jimmy Herget,RELIEF_OR_BULK,3.0,24.0,6.0,3.0,0.0,0.0,0.0,0.0,False,False,23,4,3,0,0,0,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,STARTER,MLB,False
824208-677955,824208,2026-04-16,COL,HOU,A,677955,Jaden Hill,RELIEF_OR_BULK,0.0,11.0,2.0,1.0,11.0,11.0,2.0,2.0,True,False,21,6,3,0,0,1,2,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824208-678906,824208,2026-04-16,HOU,COL,H,678906,Kai-Wei Teng,RELIEF_OR_BULK,1.0,30.0,6.0,4.0,30.0,30.0,6.0,6.0,False,False,21,7,6,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824208-680767,824208,2026-04-16,COL,HOU,A,680767,Victor Vodnik,RELIEF_OR_BULK,3.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,14,4,3,0,0,0,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824208-685005,824208,2026-04-16,HOU,COL,H,685005,Christian Roa,RELIEF_OR_BULK,3.0,40.0,13.0,8.0,0.0,0.0,0.0,0.0,False,False,26,6,4,1,1,3,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824208-801403,824208,2026-04-16,COL,HOU,A,801403,Chase Dollander,RELIEF_OR_BULK,3.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,False,False,86,19,16,0,0,1,2,9,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
824208-805123,824208,2026-04-16,HOU,COL,H,805123,AJ Blubaugh,RELIEF_OR_BULK,1.0,27.0,6.0,4.0,27.0,27.0,6.0,6.0,False,False,39,10,6,0,0,2,2,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v8_sheet01_0416.csv,QA_VALIDATED_PBP_V8,RELIEF_OR_BULK,MLB,False
