pitcher_id,pbp_pitches,entry_inning,first_play_index,last_play_index,first_pitch_row,last_pitch_row,entry_half,game_pk,pbp_source,fallback_used,date,game_date_time,team,opp,home_away,pitcher_name,games_pitched,games_started,is_starter,role,boxscore_np,bf,outs,r,er,h,bb,k,hr,boxscore_source,_merge,pitch_count_match,physical_appearance,primary_position,primary_position_name,pitcher_class,line_stats_match,qa_status
641793,87,2,12,53,58,224,Top,822716,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,False,2026-07-04,2026-07-04T15:05:00Z,WSH,PIT,H,Zack Littell,1,0,False,RELIEF_OR_BULK,87,21,18,1,1,4,1,3,0,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V87
642701,11,8,67,69,278,288,Bot,822716,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,False,2026-07-04,2026-07-04T15:05:00Z,PIT,WSH,A,Dennis Santana,1,0,False,RELIEF_OR_BULK,11,3,3,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V87
670990,26,6,50,57,205,244,Bot,822716,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,False,2026-07-04,2026-07-04T15:05:00Z,PIT,WSH,A,Yohan Ramírez,1,0,False,RELIEF_OR_BULK,26,5,3,0,0,0,3,1,0,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V87
676742,13,9,73,75,297,309,Bot,822716,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,False,2026-07-04,2026-07-04T15:05:00Z,PIT,WSH,A,Cam Sanders,1,0,False,RELIEF_OR_BULK,13,3,3,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V87
677952,94,1,5,49,26,204,Bot,822716,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,False,2026-07-04,2026-07-04T15:05:00Z,PIT,WSH,A,Braxton Ashcraft,1,1,True,STARTER,94,23,17,1,1,6,2,7,1,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V87
682254,4,7,58,58,245,248,Bot,822716,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,False,2026-07-04,2026-07-04T15:05:00Z,PIT,WSH,A,Mason Montgomery,1,0,False,RELIEF_OR_BULK,4,1,1,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V87
683000,37,8,59,72,249,296,Top,822716,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,False,2026-07-04,2026-07-04T15:05:00Z,WSH,PIT,H,Riley Cornelio,1,0,False,RELIEF_OR_BULK,37,11,6,2,2,3,2,3,0,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V87
687223,37,1,0,11,1,57,Top,822716,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,False,2026-07-04,2026-07-04T15:05:00Z,WSH,PIT,H,Carson Palmquist,1,1,True,STARTER,37,8,3,4,4,4,0,3,0,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V87
455119,18,9,61,64,222,239,Top,822882,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,False,2026-07-04,2026-07-04T20:05:00Z,TEX,DET,H,Chris Martin,1,0,False,RELIEF_OR_BULK,18,4,3,0,0,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822882/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V87
615698,66,1,0,34,1,124,Top,822882,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,False,2026-07-04,2026-07-04T20:05:00Z,TEX,DET,H,Cal Quantrill,1,1,True,STARTER,66,21,15,3,2,3,1,2,1,https://statsapi.mlb.com/api/v1.1/game/822882/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V87
