RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,RA9,ER9,WHIP,BB_PCT,K_PCT,HR9,WOBA_ALLOWED,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT
824089-621016,824089,2026-07-06,KC,PHI,H,621016,Jose Cuas,RELIEF_OR_BULK,1.0,17.0,5.0,3.0,17.0,17.0,5.0,5.0,False,False,36,7,6,0,0,1,0,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v89_sheet01_0706.csv,QA_VALIDATED_PBP_V89,RELIEF_OR_BULK,MLB,False
824089-621383,824089,2026-07-06,PHI,KC,A,621383,Tanner Banks,RELIEF_OR_BULK,18.0,14.0,7.0,3.0,0.0,0.0,0.0,0.0,False,False,16,4,3,1,1,1,0,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v89_sheet01_0706.csv,QA_VALIDATED_PBP_V89,RELIEF_OR_BULK,MLB,False
824089-642152,824089,2026-07-06,PHI,KC,A,642152,Lou Trivino III,RELIEF_OR_BULK,3.0,33.0,7.0,3.0,0.0,0.0,0.0,0.0,False,False,29,7,3,2,2,1,2,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v89_sheet01_0706.csv,QA_VALIDATED_PBP_V89,RELIEF_OR_BULK,MLB,False
824089-674444,824089,2026-07-06,KC,PHI,H,674444,Steven Cruz,RELIEF_OR_BULK,3.0,16.0,4.0,3.0,0.0,0.0,0.0,0.0,False,False,18,5,3,0,0,1,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v89_sheet01_0706.csv,QA_VALIDATED_PBP_V89,RELIEF_OR_BULK,MLB,False
824089-679775,824089,2026-07-06,PHI,KC,A,679775,Kyle Backhus,RELIEF_OR_BULK,0.0,12.0,3.0,2.0,12.0,12.0,3.0,3.0,True,False,20,7,3,1,1,4,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v89_sheet01_0706.csv,QA_VALIDATED_PBP_V89,RELIEF_OR_BULK,MLB,False
824089-686751,824089,2026-07-06,PHI,KC,A,686751,Seth Johnson,RELIEF_OR_BULK,0.0,14.0,3.0,1.0,14.0,14.0,3.0,3.0,True,False,15,3,2,0,0,0,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v89_sheet01_0706.csv,QA_VALIDATED_PBP_V89,RELIEF_OR_BULK,MLB,False
824089-694360,824089,2026-07-06,KC,PHI,H,694360,Beck Way,RELIEF_OR_BULK,1.0,22.0,5.0,3.0,22.0,22.0,5.0,5.0,False,False,21,5,3,0,0,2,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v89_sheet01_0706.csv,QA_VALIDATED_PBP_V89,RELIEF_OR_BULK,MLB,False
822958-642121,822958,2026-07-06,TB,NYY,H,642121,Cole Sulser,RELIEF_OR_BULK,1.0,20.0,6.0,3.0,20.0,20.0,6.0,6.0,False,False,14,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v89_sheet01_0706.csv,QA_VALIDATED_PBP_V89,RELIEF_OR_BULK,MLB,False
822958-668984,822958,2026-07-06,TB,NYY,H,668984,Casey Legumina,RELIEF_OR_BULK,1.0,12.0,2.0,0.0,12.0,21.0,2.0,5.0,False,False,14,3,3,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v89_sheet01_0706.csv,QA_VALIDATED_PBP_V89,RELIEF_OR_BULK,MLB,False
822958-670280,822958,2026-07-06,NYY,TB,A,670280,David Bednar,RELIEF_OR_BULK,2.0,17.0,3.0,3.0,0.0,17.0,0.0,3.0,False,False,11,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v89_sheet01_0706.csv,QA_VALIDATED_PBP_V89,RELIEF_OR_BULK,MLB,False
822958-688297,822958,2026-07-06,TB,NYY,H,688297,Chris Roycroft,RELIEF_OR_BULK,18.0,42.0,11.0,4.0,0.0,0.0,0.0,0.0,False,False,37,8,6,2,2,2,0,4,2,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v89_sheet01_0706.csv,QA_VALIDATED_PBP_V89,RELIEF_OR_BULK,MLB,False
