date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-07-23,822785,TB,True,32,24,3,7,3,9,0,32,24,3,7,3,9,0,3,3
2026-07-23,822785,TOR,True,30,27,1,3,0,6,0,30,27,1,3,0,6,0,1,1
2026-07-23,823042,AZ,True,41,27,6,13,2,2,0,41,27,6,13,2,2,0,6,6
2026-07-23,823042,STL,True,46,27,10,16,5,6,1,46,27,10,16,5,6,1,10,10
2026-07-23,824247,KC,True,34,24,4,10,2,6,1,34,24,4,10,2,6,1,4,4
2026-07-23,824247,DET,True,40,27,3,9,5,7,1,40,27,3,9,5,7,1,3,3
2026-07-23,824406,MIN,True,45,36,1,3,7,10,1,45,36,1,3,7,10,1,1,1
2026-07-23,824406,CLE,True,45,36,3,6,4,14,0,45,36,3,6,4,14,0,2,2
2026-07-23,824893,SD,True,33,24,6,9,0,8,4,33,24,6,9,0,8,4,5,5
2026-07-23,824893,ATL,True,38,27,5,9,1,15,1,38,27,5,9,1,15,1,5,5
