game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822716,641793,87,1,87,both,True
822716,642701,11,1,11,both,True
822716,670990,26,1,26,both,True
822716,676742,13,1,13,both,True
822716,677952,94,1,94,both,True
822716,682254,4,1,4,both,True
822716,683000,37,1,37,both,True
822716,687223,37,1,37,both,True
822882,455119,18,1,18,both,True
822882,615698,66,1,66,both,True
822882,641302,12,1,12,both,True
822882,656427,88,1,88,both,True
822882,663947,4,1,4,both,True
822882,672456,36,1,36,both,True
822882,687239,30,1,30,both,True
823118,664702,10,1,10,both,True
823118,667297,13,1,13,both,True
823118,669302,91,1,91,both,True
823118,669456,89,1,89,both,True
823118,671936,33,1,33,both,True
823118,677961,20,1,20,both,True
823118,680755,17,1,17,both,True
823526,573124,12,1,12,both,True
823526,642232,35,1,35,both,True
823526,656234,15,1,15,both,True
823526,657612,21,1,21,both,True
823526,666808,27,1,27,both,True
823526,687396,14,1,14,both,True
823526,694341,87,1,87,both,True
823526,694397,35,1,35,both,True
823526,701519,19,1,19,both,True
823526,702193,5,1,5,both,True
823526,805673,79,1,79,both,True
823932,592779,12,1,12,both,True
823932,593974,14,1,14,both,True
823932,606996,31,1,31,both,True
823932,656288,73,1,73,both,True
823932,681911,3,1,3,both,True
823932,694361,16,1,16,both,True
823932,695243,13,1,13,both,True
823932,808967,100,1,100,both,True
824012,543243,70,1,70,both,True
824012,608718,37,1,37,both,True
824012,663558,13,1,13,both,True
824012,666171,24,1,24,both,True
824012,669711,12,1,12,both,True
824012,681217,11,1,11,both,True
824012,687941,6,1,6,both,True
824012,691951,88,1,88,both,True
824012,696519,23,1,23,both,True
824092,608379,105,1,105,both,True
824092,621016,17,1,17,both,True
824092,641835,11,1,11,both,True
824092,666200,95,1,95,both,True
824092,668674,21,1,21,both,True
824092,680742,20,1,20,both,True
824092,689147,14,1,14,both,True
824092,694360,22,1,22,both,True
824171,518886,19,1,19,both,True
824171,623352,17,1,17,both,True
824171,642121,20,1,20,both,True
824171,656876,77,1,77,both,True
824171,663878,18,1,18,both,True
824171,664076,14,1,14,both,True
824171,664299,39,1,39,both,True
824171,668984,12,1,12,both,True
824171,686613,82,1,82,both,True
824171,687911,22,1,22,both,True
824334,592662,88,1,88,both,True
824334,605447,10,1,10,both,True
824334,622608,10,1,10,both,True
824334,656529,12,1,12,both,True
824334,668873,15,1,15,both,True
824334,675848,23,1,23,both,True
824334,681916,16,1,16,both,True
824334,807743,105,1,105,both,True
824415,542888,15,1,15,both,True
824415,670036,19,1,19,both,True
824415,680732,95,1,95,both,True
824415,682120,15,1,15,both,True
824415,683769,8,1,8,both,True
824415,685126,23,1,23,both,True
824415,691799,17,1,17,both,True
824415,800048,100,1,100,both,True
824499,552640,11,1,11,both,True
824499,594580,14,1,14,both,True
824499,664991,8,1,8,both,True
824499,666974,19,1,19,both,True
824499,668881,89,1,89,both,True
824499,669330,16,1,16,both,True
824499,670062,22,1,22,both,True
824499,687064,102,1,102,both,True
824499,695076,40,1,40,both,True
824658,573204,12,1,12,both,True
824658,592773,11,1,11,both,True
824658,621053,16,1,16,both,True
824658,663423,26,1,26,both,True
824658,666277,12,1,12,both,True
824658,668941,18,1,18,both,True
824658,669020,16,1,16,both,True
824658,676617,13,1,13,both,True
824658,681517,77,1,77,both,True
824658,684007,86,1,86,both,True
824903,519242,98,1,98,both,True
824903,620443,7,1,7,both,True
824903,640455,108,1,108,both,True
824903,669276,11,1,11,both,True
824903,680702,22,1,22,both,True
824903,681810,44,1,44,both,True
824903,702275,46,1,46,both,True
824983,645261,100,1,100,both,True
824983,650644,84,1,84,both,True
824983,660761,13,1,13,both,True
824983,665660,17,1,17,both,True
824983,676604,14,1,14,both,True
824983,695034,68,1,68,both,True
825063,518876,92,1,92,both,True
825063,605540,61,1,61,both,True
825063,623149,13,1,13,both,True
825063,642528,15,1,15,both,True
825063,657649,26,1,26,both,True
825063,666661,10,1,10,both,True
825063,684974,27,1,27,both,True
825063,805299,16,1,16,both,True
