game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822946,518886,14,1,14,both,True
822946,571927,33,1,33,both,True
822946,592155,11,1,11,both,True
822946,594835,68,1,68,both,True
822946,641329,30,1,30,both,True
822946,663556,49,1,49,both,True
822946,664076,20,1,20,both,True
822946,668390,12,1,12,both,True
822946,668984,9,1,9,both,True
822946,682608,28,1,28,both,True
822946,687239,13,1,13,both,True
822946,695239,15,1,15,both,True
823023,573204,11,1,11,both,True
823023,592773,12,1,12,both,True
823023,650644,9,1,9,both,True
823023,657097,15,1,15,both,True
823023,665871,83,1,83,both,True
823023,666277,29,1,29,both,True
823023,668970,13,1,13,both,True
823023,669020,24,1,24,both,True
823023,669467,90,1,90,both,True
823023,676617,17,1,17,both,True
823023,703725,21,1,21,both,True
823271,592662,86,1,86,both,True
823271,593974,23,1,23,both,True
823271,668873,18,1,18,both,True
823271,669062,14,1,14,both,True
823271,676664,67,1,67,both,True
823271,681190,65,1,65,both,True
823271,681916,27,1,27,both,True
823595,548384,14,1,14,both,True
823595,642207,17,1,17,both,True
823595,656848,28,1,28,both,True
823595,667463,8,1,8,both,True
823595,669199,10,1,10,both,True
823595,690997,99,1,99,both,True
823595,691587,97,1,97,both,True
823674,573124,27,1,27,both,True
823674,621381,3,1,3,both,True
823674,641927,79,1,79,both,True
823674,668674,22,1,22,both,True
823674,672782,21,1,21,both,True
823674,702070,97,1,97,both,True
823674,702193,12,1,12,both,True
823921,621242,18,1,18,both,True
823921,656945,27,1,27,both,True
823921,676263,8,1,8,both,True
823921,677961,19,1,19,both,True
823921,683618,19,1,19,both,True
823921,693433,91,1,91,both,True
823921,695380,35,1,35,both,True
823921,808963,90,1,90,both,True
824488,622088,22,1,22,both,True
824488,641941,16,1,16,both,True
824488,642397,18,1,18,both,True
824488,656271,28,1,28,both,True
824488,668716,45,1,45,both,True
824488,670990,39,1,39,both,True
824488,682254,7,1,7,both,True
824488,682995,72,1,72,both,True
824488,695076,90,1,90,both,True
824568,518585,20,1,20,both,True
824568,622554,15,1,15,both,True
824568,656794,25,1,25,both,True
824568,663542,11,1,11,both,True
824568,669684,8,1,8,both,True
824568,677960,106,1,106,both,True
824568,680732,91,1,91,both,True
824568,683409,27,1,27,both,True
824568,687396,18,1,18,both,True
824894,628452,15,1,15,both,True
824894,656550,69,1,69,both,True
824894,663623,61,1,61,both,True
824894,664849,17,1,17,both,True
824894,669276,20,1,20,both,True
824894,682989,17,1,17,both,True
824894,683000,9,1,9,both,True
824894,687223,30,1,30,both,True
824974,543243,97,1,97,both,True
824974,547973,11,1,11,both,True
824974,656240,22,1,22,both,True
824974,665622,18,1,18,both,True
824974,665660,11,1,11,both,True
824974,669711,10,1,10,both,True
824974,686930,73,1,73,both,True
