date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-04-17,822752,SF,True,38,27,5,8,3,9,2,38,27,5,8,3,9,2,4,4
2026-04-17,822752,WSH,True,44,27,10,15,3,7,3,44,27,10,15,3,7,3,10,10
2026-04-17,823152,TEX,True,36,27,0,6,5,7,0,36,27,0,6,5,7,0,0,0
2026-04-17,823152,SEA,True,45,27,5,15,2,12,1,45,27,5,15,2,12,1,5,5
2026-04-17,823397,TB,True,39,24,5,11,5,6,1,39,24,5,11,5,6,1,5,5
2026-04-17,823397,PIT,True,34,27,1,5,2,6,0,34,27,1,5,2,6,0,1,1
2026-04-17,823476,ATL,True,38,27,0,6,3,5,0,38,27,0,6,3,5,0,0,0
2026-04-17,823476,PHI,True,43,27,9,12,4,5,4,43,27,9,12,4,5,4,9,9
2026-04-17,823559,KC,True,34,24,4,5,5,8,2,34,24,4,5,5,8,2,4,4
2026-04-17,823559,NYY,True,35,27,2,4,3,10,1,35,27,2,4,3,10,1,1,1
2026-04-17,823720,CIN,True,37,27,1,5,5,4,0,37,27,1,5,5,4,0,1,1
2026-04-17,823720,MIN,True,32,27,2,4,1,8,0,32,27,2,4,1,8,0,1,1
2026-04-17,823883,MIL,True,41,30,5,8,5,9,1,41,30,5,8,5,9,1,4,4
2026-04-17,823883,MIA,True,46,30,7,9,6,10,0,46,30,7,9,6,10,0,4,4
2026-04-17,824048,SD,True,42,24,8,13,3,9,2,42,24,8,13,3,9,2,8,8
2026-04-17,824048,LAA,True,34,27,0,3,4,13,0,34,27,0,3,4,13,0,0,0
2026-04-17,824207,STL,True,39,27,4,8,2,10,3,39,27,4,8,2,10,3,4,4
2026-04-17,824207,HOU,True,42,27,9,10,4,9,2,42,27,9,10,4,9,2,9,9
2026-04-17,824373,LAD,True,31,27,1,2,3,10,0,31,27,1,2,3,10,0,1,1
2026-04-17,824373,COL,True,42,27,7,13,3,8,2,42,27,7,13,3,8,2,7,7
2026-04-17,824454,BAL,True,41,27,4,7,7,7,1,41,27,4,7,7,7,1,1,0
2026-04-17,824454,CLE,True,41,27,6,7,6,11,1,41,27,6,7,6,11,1,6,6
2026-04-17,824693,NYM,True,42,24,12,14,4,6,3,42,24,12,14,4,6,3,11,11
2026-04-17,824693,CHC,True,38,27,4,14,2,6,0,38,27,4,14,2,6,0,4,4
2026-04-17,824778,DET,True,35,28,1,4,3,9,0,35,28,1,4,3,9,0,0,0
2026-04-17,824778,BOS,True,34,30,0,4,2,6,0,34,30,0,4,2,6,0,0,0
2026-04-17,825019,CWS,True,33,27,2,4,4,5,0,33,27,2,4,4,5,0,2,2
2026-04-17,825019,ATH,True,46,27,9,15,4,11,1,46,27,9,15,4,11,1,9,9
2026-04-17,825101,TOR,True,38,24,6,10,2,6,1,38,24,6,10,2,6,1,4,4
2026-04-17,825101,AZ,True,34,27,3,8,0,7,1,34,27,3,8,0,7,1,3,3
