date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-05-26,822811,MIA,True,40,24,8,12,1,6,3,40,24,8,12,1,6,3,8,8
2026-05-26,822811,TOR,True,34,27,1,5,3,5,0,34,27,1,5,3,5,0,1,1
2026-05-26,822898,HOU,True,35,24,10,9,2,4,2,35,24,10,9,2,4,2,10,10
2026-05-26,822898,TEX,True,39,27,7,8,3,7,4,39,27,7,8,3,7,4,7,7
2026-05-26,823216,AZ,True,38,27,5,9,3,10,3,38,27,5,9,3,10,3,5,5
2026-05-26,823216,SF,True,39,27,7,8,6,7,2,39,27,7,8,6,7,2,6,6
2026-05-26,823294,PHI,True,34,27,3,5,2,11,2,34,27,3,5,2,11,2,3,3
2026-05-26,823294,SD,True,38,27,4,9,3,4,3,38,27,4,9,3,4,3,4,4
2026-05-26,823379,CHC,True,43,24,12,15,2,8,2,43,24,12,15,2,8,2,11,11
2026-05-26,823379,PIT,True,39,27,1,8,2,9,0,39,27,1,8,2,9,0,1,1
2026-05-26,823624,CIN,True,33,27,2,5,2,10,1,33,27,2,5,2,10,1,2,2
2026-05-26,823624,NYM,True,44,27,7,15,5,12,0,44,27,7,15,5,12,0,7,7
2026-05-26,823785,STL,True,37,24,6,10,4,12,2,37,24,6,10,4,12,2,6,6
2026-05-26,823785,MIL,True,35,27,0,7,1,5,0,35,27,0,7,1,5,0,0,0
2026-05-26,823949,COL,True,44,24,15,17,1,7,5,44,24,15,17,1,7,5,15,15
2026-05-26,823949,LAD,True,40,27,6,12,2,7,3,40,27,6,12,2,7,3,6,6
2026-05-26,824106,NYY,True,34,27,1,6,1,6,1,34,27,1,6,1,6,1,1,1
2026-05-26,824106,KC,True,55,27,15,24,5,5,6,55,27,15,24,5,5,6,15,15
2026-05-26,824275,LAA,True,41,27,6,8,6,12,1,41,27,6,8,6,12,1,6,6
2026-05-26,824275,DET,True,44,27,10,15,2,11,3,44,27,10,15,2,11,3,10,10
2026-05-26,824434,WSH,True,39,27,3,8,3,12,0,39,27,3,8,3,12,0,3,3
2026-05-26,824434,CLE,True,39,27,6,11,5,6,1,39,27,6,11,5,6,1,6,6
2026-05-26,824597,MIN,True,42,33,3,8,0,12,1,42,33,3,8,0,12,1,2,2
2026-05-26,824597,CWS,True,40,33,5,7,3,13,0,40,33,5,7,3,13,0,4,4
2026-05-26,824758,ATL,True,39,27,6,9,4,8,3,39,27,6,9,4,8,3,6,6
2026-05-26,824758,BOS,True,40,27,7,9,3,10,2,40,27,7,9,3,10,2,7,7
2026-05-26,824837,TB,True,35,24,6,8,2,9,1,35,24,6,8,2,9,1,1,1
2026-05-26,824837,BAL,True,36,27,1,9,2,10,0,36,27,1,9,2,10,0,1,1
2026-05-26,825004,SEA,True,35,27,1,4,2,5,1,35,27,1,4,2,5,1,1,1
2026-05-26,825004,ATH,True,39,27,4,11,1,8,0,39,27,4,11,1,8,0,4,4
