date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-08-08,822701,CIN,True,37,24,8,10,4,7,0,37,24,8,10,4,7,0,8,8
2026-08-08,822701,WSH,True,35,27,2,5,3,6,1,35,27,2,5,3,6,1,2,2
2026-08-08,822864,BAL,True,31,24,5,6,2,9,1,31,24,5,6,2,9,1,4,4
2026-08-08,822864,TEX,True,34,27,1,6,3,10,1,34,27,1,6,3,10,1,1,1
2026-08-08,823021,COL,True,45,27,6,10,6,5,1,45,27,6,10,6,5,1,4,4
2026-08-08,823021,STL,True,39,27,8,11,3,5,2,39,27,8,11,3,5,2,8,8
2026-08-08,823102,TB,True,34,27,2,8,1,5,2,34,27,2,8,1,5,2,2,2
2026-08-08,823102,SEA,True,37,27,3,7,3,7,1,37,27,3,7,3,7,1,1,1
2026-08-08,823188,DET,True,29,27,0,2,1,7,0,29,27,0,2,1,7,0,0,0
2026-08-08,823188,SF,True,46,27,8,10,9,5,0,46,27,8,10,9,5,0,8,8
2026-08-08,823267,HOU,True,33,24,3,5,4,5,1,33,24,3,5,4,5,1,2,2
2026-08-08,823267,SD,True,36,27,2,5,3,11,1,36,27,2,5,3,11,1,2,2
2026-08-08,823348,NYM,True,45,24,9,12,9,8,1,45,24,9,12,9,8,1,9,9
2026-08-08,823348,PIT,True,30,27,0,3,1,9,0,30,27,0,3,1,9,0,0,0
2026-08-08,823426,TOR,True,45,33,5,9,3,7,2,45,33,5,9,3,7,2,4,4
2026-08-08,823426,PHI,True,47,33,7,10,6,13,2,47,33,7,10,6,13,2,5,5
2026-08-08,823514,ATL,True,35,24,5,8,4,13,2,35,24,5,8,4,13,2,5,5
2026-08-08,823514,NYY,True,37,27,4,9,1,10,1,37,27,4,9,1,10,1,4,4
2026-08-08,823752,MIN,True,35,24,4,8,2,14,0,35,24,4,8,2,14,0,4,4
2026-08-08,823752,MIL,True,38,27,3,7,3,6,0,38,27,3,7,3,6,0,3,3
2026-08-08,823834,LAA,True,37,24,7,10,4,9,0,37,24,7,10,4,9,0,7,7
2026-08-08,823834,MIA,True,33,27,0,5,2,11,0,33,27,0,5,2,11,0,0,0
2026-08-08,824079,CHC,True,36,24,6,10,4,1,2,36,24,6,10,4,1,2,6,6
2026-08-08,824079,KC,True,37,27,3,7,3,10,1,37,27,3,7,3,10,1,3,3
2026-08-08,824565,CLE,True,36,24,6,7,3,7,1,36,24,6,7,3,7,1,6,6
2026-08-08,824565,CWS,True,39,27,3,11,1,6,2,39,27,3,11,1,6,2,3,3
2026-08-08,824726,ATH,True,42,27,3,10,4,15,0,42,27,3,10,4,15,0,3,3
2026-08-08,824726,BOS,True,40,27,7,8,4,7,2,40,27,7,8,4,7,2,7,7
2026-08-08,825049,LAD,True,45,30,1,7,8,9,0,45,30,1,7,8,9,0,1,1
2026-08-08,825049,AZ,True,38,30,2,6,4,5,1,38,30,2,6,4,5,1,1,1
