date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-04-25,822826,CLE,True,37,24,5,9,3,10,1,37,24,5,9,3,10,1,2,2
2026-04-25,822826,TOR,True,36,27,3,9,1,7,1,36,27,3,9,1,7,1,3,3
2026-04-25,822910,ATH,True,32,24,4,5,2,5,1,32,24,4,5,2,5,1,4,4
2026-04-25,822910,TEX,True,38,27,3,7,3,10,0,38,27,3,7,3,10,0,3,3
2026-04-25,822989,MIN,True,34,24,6,8,3,6,1,34,24,6,8,3,6,1,6,6
2026-04-25,822989,TB,True,36,27,1,5,2,11,0,36,27,1,5,2,11,0,1,1
2026-04-25,823070,SEA,True,43,27,9,14,2,7,5,43,27,9,14,2,7,5,9,9
2026-04-25,823070,STL,True,48,27,11,19,3,6,3,48,27,11,19,3,6,3,11,11
2026-04-25,823229,MIA,True,39,24,6,11,5,7,3,39,24,6,11,5,7,3,6,6
2026-04-25,823229,SF,True,37,27,2,6,5,6,0,37,27,2,6,5,6,0,1,1
2026-04-25,823799,PIT,True,40,30,3,6,4,11,0,40,30,3,6,4,11,0,3,3
2026-04-25,823799,MIL,True,42,30,6,9,2,15,0,42,30,6,9,2,15,0,4,4
2026-04-25,823960,CHC,True,44,24,12,14,6,7,1,44,24,12,14,6,7,1,12,12
2026-04-25,823960,LAD,True,38,27,4,9,2,11,3,38,27,4,9,2,11,3,4,4
2026-04-25,824121,LAA,True,48,24,12,15,10,6,1,48,24,12,15,10,6,1,11,11
2026-04-25,824121,KC,True,35,27,1,8,0,14,1,35,27,1,8,0,14,1,1,1
2026-04-25,824203,NYY,True,35,27,3,7,2,9,2,35,27,3,7,2,9,2,3,3
2026-04-25,824203,HOU,True,45,27,8,12,10,8,3,45,27,8,12,10,8,3,8,8
2026-04-25,824527,DET,True,41,24,9,10,7,12,4,41,24,9,10,7,12,4,9,9
2026-04-25,824527,CIN,True,37,27,2,10,2,6,2,37,27,2,10,2,6,2,2,2
2026-04-25,824613,WSH,True,44,30,3,7,4,14,0,44,30,3,7,4,14,0,2,2
2026-04-25,824613,CWS,True,45,30,6,6,10,15,0,45,30,6,6,10,15,0,5,5
2026-04-25,824851,BOS,True,34,27,1,6,2,9,0,34,27,1,6,2,9,0,0,0
2026-04-25,824851,BAL,True,50,27,17,17,5,7,3,50,27,17,17,5,7,3,13,13
2026-04-25,824933,PHI,True,41,30,5,9,4,8,0,41,30,5,9,4,8,0,4,4
2026-04-25,824933,ATL,True,44,30,8,11,3,8,0,44,30,8,11,3,8,0,7,7
2026-04-25,825093,SD,True,38,27,4,7,2,4,1,38,27,4,7,2,4,1,4,4
2026-04-25,825093,AZ,True,38,27,6,6,5,10,2,38,27,6,6,5,10,2,5,5
