date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-05-13,822815,TB,True,41,28,5,6,10,3,1,41,28,5,6,10,3,1,4,4
2026-05-13,822815,TOR,True,42,30,3,8,5,12,0,42,30,3,8,5,12,0,2,2
2026-05-13,822900,AZ,True,36,26,6,8,1,10,1,36,26,6,8,1,10,1,6,6
2026-05-13,822900,TEX,True,45,27,5,10,8,6,0,45,27,5,10,8,6,0,5,5
2026-05-13,823386,COL,True,35,27,4,6,3,5,1,35,27,4,6,3,5,1,3,3
2026-05-13,823386,PIT,True,39,27,10,11,2,5,2,39,27,10,11,2,5,2,7,7
2026-05-13,823631,DET,True,37,28,3,7,2,12,0,37,28,3,7,2,12,0,2,2
2026-05-13,823631,NYM,True,42,30,2,8,5,10,0,42,30,2,8,5,10,0,2,2
2026-05-13,823710,MIA,True,39,27,5,8,3,13,3,39,27,5,8,3,13,3,5,5
2026-05-13,823710,MIN,True,43,27,9,11,5,7,1,43,27,9,11,5,7,1,7,7
2026-05-13,823791,SD,True,37,27,1,9,2,7,0,37,27,1,9,2,7,0,1,1
2026-05-13,823791,MIL,True,34,27,3,6,1,13,1,34,27,3,6,1,13,1,3,3
2026-05-13,823952,SF,True,35,24,4,9,3,2,2,35,24,4,9,3,2,2,3,3
2026-05-13,823952,LAD,True,34,27,0,6,2,10,0,34,27,0,6,2,10,0,0,0
2026-05-13,824195,SEA,True,44,27,4,12,3,6,1,44,27,4,12,3,6,1,2,2
2026-05-13,824195,HOU,True,43,30,3,8,6,11,2,43,30,3,8,6,11,2,3,3
2026-05-13,824438,LAA,True,33,24,4,6,2,9,1,33,24,4,6,2,9,1,2,2
2026-05-13,824438,CLE,True,33,27,2,4,4,13,1,33,27,2,4,4,13,1,2,2
2026-05-13,824519,WSH,True,44,30,7,7,7,8,1,44,30,7,7,7,8,1,5,5
2026-05-13,824519,CIN,True,44,30,8,10,4,10,2,44,30,8,10,4,10,2,7,7
2026-05-13,824603,KC,True,39,24,6,10,4,8,1,39,24,6,10,4,8,1,6,6
2026-05-13,824603,CWS,True,39,27,5,5,6,10,1,39,27,5,5,6,10,1,5,5
2026-05-13,824763,PHI,True,31,24,3,8,0,8,2,31,24,3,8,0,8,2,3,3
2026-05-13,824763,BOS,True,32,27,1,3,3,10,1,32,27,1,3,3,10,1,1,1
2026-05-13,824841,NYY,True,36,24,7,10,3,7,1,36,24,7,10,3,7,1,7,7
2026-05-13,824841,BAL,True,31,27,0,1,5,7,0,31,27,0,1,5,7,0,0,0
2026-05-13,824928,CHC,True,29,24,4,8,0,7,2,29,24,4,8,0,7,2,4,4
2026-05-13,824928,ATL,True,35,27,1,4,5,10,0,35,27,1,4,5,10,0,1,1
2026-05-13,825010,STL,True,37,24,6,13,2,6,2,37,24,6,13,2,6,2,6,6
2026-05-13,825010,ATH,True,39,27,2,13,1,6,0,39,27,2,13,1,6,0,1,1
