game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822787,518886,12,1,12,both,True
822787,571578,48,1,48,both,True
822787,592332,90,1,90,both,True
822787,642121,18,1,18,both,True
822787,656876,93,1,93,both,True
822787,664076,16,1,16,both,True
822787,664702,15,1,15,both,True
822787,681751,41,1,41,both,True
822787,689254,11,1,11,both,True
822871,594835,49,1,49,both,True
822871,670950,17,1,17,both,True
822871,677958,75,1,75,both,True
822871,682668,5,1,5,both,True
822871,702273,80,1,80,both,True
822871,805326,61,1,61,both,True
823114,594580,17,1,17,both,True
823114,621074,11,1,11,both,True
823114,622088,30,1,30,both,True
823114,622491,101,1,101,both,True
823114,641941,11,1,11,both,True
823114,656271,15,1,15,both,True
823114,670062,16,1,16,both,True
823114,678606,14,1,14,both,True
823114,695505,91,1,91,both,True
823437,554430,93,1,93,both,True
823437,621237,16,1,16,both,True
823437,623465,8,1,8,both,True
823437,656945,18,1,18,both,True
823437,680736,89,1,89,both,True
823437,680742,14,1,14,both,True
823760,548384,15,1,15,both,True
823760,596133,15,1,15,both,True
823760,642207,15,1,15,both,True
823760,669060,65,1,65,both,True
823760,687075,99,1,99,both,True
823760,694477,12,1,12,both,True
823760,804267,81,1,81,both,True
824005,656240,42,1,42,both,True
824005,666171,20,1,20,both,True
824005,669461,95,1,95,both,True
824005,681217,14,1,14,both,True
824005,694335,5,1,5,both,True
824005,700712,98,1,98,both,True
824005,815083,14,1,14,both,True
824085,621381,11,1,11,both,True
824085,641816,91,1,91,both,True
824085,656529,14,1,14,both,True
824085,656638,15,1,15,both,True
824085,668873,11,1,11,both,True
824085,670167,20,1,20,both,True
824085,676775,9,1,9,both,True
824085,679883,87,1,87,both,True
824085,681916,13,1,13,both,True
824165,623352,12,1,12,both,True
824165,656986,10,1,10,both,True
824165,663969,68,1,68,both,True
824165,676604,17,1,17,both,True
824165,687473,24,1,24,both,True
824165,694350,9,1,9,both,True
824165,805123,25,1,25,both,True
824165,837227,96,1,96,both,True
824329,547179,80,1,80,both,True
824329,571945,66,1,66,both,True
824329,605447,11,1,11,both,True
824329,623474,28,1,28,both,True
824329,640454,16,1,16,both,True
824329,657514,14,1,14,both,True
824329,675848,11,1,11,both,True
824329,680767,6,1,6,both,True
824329,687223,36,1,36,both,True
824329,687377,8,1,8,both,True
824329,690925,16,1,16,both,True
824409,542888,17,1,17,both,True
824409,573124,28,1,28,both,True
824409,670059,8,1,8,both,True
824409,671922,11,1,11,both,True
824409,681252,8,1,8,both,True
824409,683769,17,1,17,both,True
824409,696070,47,1,47,both,True
824409,702474,49,1,49,both,True
824409,800048,88,1,88,both,True
824652,650644,47,1,47,both,True
824652,656716,28,1,28,both,True
824652,656849,94,1,94,both,True
824652,664285,42,1,42,both,True
824652,668670,23,1,23,both,True
824652,669724,28,1,28,both,True
824652,680744,75,1,75,both,True
824895,621111,90,1,90,both,True
824895,625643,85,1,85,both,True
824895,641755,14,1,14,both,True
824895,670970,10,1,10,both,True
824895,673513,21,1,21,both,True
824895,695243,21,1,21,both,True
824895,699134,15,1,15,both,True
824895,702275,68,1,68,both,True
825056,623149,22,1,22,both,True
825056,656464,5,1,5,both,True
825056,657044,14,1,14,both,True
825056,660761,11,1,11,both,True
825056,663687,12,1,12,both,True
825056,664129,13,1,13,both,True
825056,664199,13,1,13,both,True
825056,665622,28,1,28,both,True
825056,665660,16,1,16,both,True
825056,666661,24,1,24,both,True
825056,669620,12,1,12,both,True
825056,678022,87,1,87,both,True
825056,684442,85,1,85,both,True
