date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-07-18,822790,CWS,True,32,24,1,5,3,6,0,32,24,1,5,3,6,0,1,1
2026-07-18,822790,TOR,True,32,27,0,4,3,10,0,32,27,0,4,3,10,0,0,0
2026-07-18,823116,SF,True,38,29,4,3,3,8,1,38,29,4,3,3,8,1,3,3
2026-07-18,823116,SEA,True,40,30,3,7,3,12,2,40,30,3,7,3,12,2,2,2
2026-07-18,823441,NYM,True,42,24,6,12,5,10,2,42,24,6,12,5,10,2,6,6
2026-07-18,823441,PHI,True,33,27,1,3,2,11,1,33,27,1,3,2,11,1,1,1
2026-07-18,823763,MIA,True,43,24,8,10,7,10,0,43,24,8,10,7,10,0,7,7
2026-07-18,823763,MIL,True,38,27,6,7,2,13,1,38,27,6,7,2,13,1,6,6
2026-07-18,824008,DET,True,34,27,0,7,2,10,0,34,27,0,7,2,10,0,0,0
2026-07-18,824008,LAA,True,40,27,7,11,1,7,2,40,27,7,11,1,7,2,7,7
2026-07-18,824088,SD,True,34,24,6,9,2,8,2,34,24,6,9,2,8,2,6,6
2026-07-18,824088,KC,True,35,27,1,6,5,5,1,35,27,1,6,5,5,1,1,1
2026-07-18,824169,BAL,True,44,33,2,9,2,10,0,44,33,2,9,2,10,0,1,1
2026-07-18,824169,HOU,True,44,33,4,5,6,15,0,44,33,4,5,6,15,0,2,2
2026-07-18,824331,CIN,True,40,24,10,14,3,8,1,40,24,10,14,3,8,1,10,10
2026-07-18,824331,COL,True,36,27,3,9,1,6,2,36,27,3,9,1,6,2,3,3
2026-07-18,824412,PIT,True,37,25,5,11,4,10,1,37,25,5,11,4,10,1,5,5
2026-07-18,824412,CLE,True,37,27,3,6,5,10,0,37,27,3,6,5,10,0,2,2
2026-07-18,824414,PIT,True,34,27,1,6,1,13,0,34,27,1,6,1,13,0,1,1
2026-07-18,824414,CLE,True,37,27,7,11,0,14,3,37,27,7,11,0,14,3,7,7
2026-07-18,824657,MIN,True,39,24,6,11,4,11,1,39,24,6,11,4,11,1,6,6
2026-07-18,824657,CHC,True,33,27,2,8,1,7,2,33,27,2,8,1,7,2,2,2
2026-07-18,824738,TB,True,35,24,7,6,3,8,3,35,24,7,6,3,8,3,5,4
2026-07-18,824738,BOS,True,38,27,6,10,3,7,2,38,27,6,10,3,7,2,5,5
2026-07-18,824899,TEX,True,40,27,6,9,1,9,2,40,27,6,9,1,9,2,6,6
2026-07-18,824899,ATL,True,44,27,7,12,4,9,2,44,27,7,12,4,9,2,6,6
2026-07-18,824979,WSH,True,46,24,15,13,7,6,3,46,24,15,13,7,6,3,15,15
2026-07-18,824979,ATH,True,36,27,1,4,4,11,0,36,27,1,4,4,11,0,1,1
2026-07-18,825059,STL,True,35,24,5,8,5,8,0,35,24,5,8,5,8,0,5,5
2026-07-18,825059,AZ,True,38,27,3,8,2,7,1,38,27,3,8,2,7,1,3,3
