date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-07-27,822705,TOR,True,38,27,2,8,4,13,1,38,27,2,8,4,13,1,2,2
2026-07-27,822705,WSH,True,37,27,3,7,4,3,1,37,27,3,7,4,3,1,3,3
2026-07-27,822868,SEA,True,36,24,7,11,1,10,4,36,24,7,11,1,10,4,7,7
2026-07-27,822868,TEX,True,36,27,3,7,3,9,1,36,27,3,7,3,9,1,3,3
2026-07-27,823025,CHC,True,36,27,3,7,3,6,1,36,27,3,7,3,6,1,3,3
2026-07-27,823025,STL,True,43,27,7,15,3,9,2,43,27,7,15,3,9,2,7,7
2026-07-27,823195,MIL,True,32,24,3,6,4,6,1,32,24,3,6,4,6,1,3,3
2026-07-27,823195,SF,True,29,27,0,3,2,7,0,29,27,0,3,2,7,0,0,0
2026-07-27,823353,AZ,True,38,28,3,9,1,9,0,38,28,3,9,1,9,0,1,1
2026-07-27,823353,PIT,True,41,30,2,8,2,8,0,41,30,2,8,2,8,0,2,2
2026-07-27,823597,ATL,True,49,24,14,19,6,7,4,49,24,14,19,6,7,4,14,14
2026-07-27,823597,NYM,True,31,27,3,6,1,9,1,31,27,3,6,1,9,1,3,3
2026-07-27,823839,PHI,True,42,25,8,14,2,9,2,42,25,8,14,2,9,2,8,8
2026-07-27,823839,MIA,True,40,27,7,10,4,9,1,40,27,7,10,4,9,1,6,6
2026-07-27,824001,HOU,True,41,27,4,6,6,9,1,41,27,4,6,6,9,1,3,3
2026-07-27,824001,LAA,True,42,27,6,5,5,9,1,42,27,6,5,5,9,1,2,2
2026-07-27,824245,BAL,True,38,27,5,11,1,10,0,38,27,5,11,1,10,0,5,5
2026-07-27,824245,DET,True,42,27,8,12,4,3,3,42,27,8,12,4,3,3,6,6
2026-07-27,824570,NYY,True,41,27,5,11,4,9,0,41,27,5,11,4,9,0,4,4
2026-07-27,824570,CWS,True,40,27,9,10,3,10,1,40,27,9,10,3,10,1,9,9
2026-07-27,824977,BOS,True,35,27,2,6,1,13,2,35,27,2,6,1,13,2,2,2
2026-07-27,824977,ATH,True,36,27,4,5,4,6,1,36,27,4,5,4,6,1,4,4
