date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-08-02,822783,STL,True,33,27,1,5,1,10,0,33,27,1,5,1,10,0,1,1
2026-08-02,822783,TOR,True,39,27,5,8,3,6,0,39,27,5,8,3,6,0,2,2
2026-08-02,822943,CWS,True,38,27,1,11,1,5,1,38,27,1,11,1,5,1,1,1
2026-08-02,822943,TB,True,40,27,9,9,2,12,3,40,27,9,9,2,12,3,7,7
2026-08-02,823107,MIN,True,44,25,7,14,5,5,1,44,25,7,14,5,5,1,7,7
2026-08-02,823107,SEA,True,40,27,6,11,2,6,3,40,27,6,11,2,6,3,5,5
2026-08-02,823270,SF,True,38,24,5,8,5,9,1,38,24,5,8,5,9,1,5,5
2026-08-02,823270,SD,True,37,27,4,7,2,8,2,37,27,4,7,2,8,2,4,4
2026-08-02,823592,MIA,True,37,27,0,5,5,8,0,37,27,0,5,5,8,0,0,0
2026-08-02,823592,NYM,True,32,27,2,5,1,7,1,32,27,2,5,1,7,1,2,2
2026-08-02,823919,BOS,True,38,27,4,9,3,6,0,38,27,4,9,3,6,0,4,4
2026-08-02,823919,LAD,True,44,27,8,9,5,11,4,44,27,8,9,5,11,4,7,7
2026-08-02,823996,MIL,True,30,24,3,4,2,11,1,30,24,3,4,2,11,1,3,3
2026-08-02,823996,LAA,True,34,27,0,5,5,11,0,34,27,0,5,5,11,0,0,0
2026-08-02,824163,TEX,True,43,24,7,15,4,6,1,43,24,7,15,4,6,1,7,7
2026-08-02,824163,HOU,True,35,27,3,6,3,13,1,35,27,3,6,3,13,1,3,3
2026-08-02,824323,KC,True,38,24,8,9,5,5,1,38,24,8,9,5,5,1,8,8
2026-08-02,824323,COL,True,34,27,1,5,2,8,0,34,27,1,5,2,8,0,1,1
2026-08-02,824404,AZ,True,34,24,5,8,4,8,1,34,24,5,8,4,8,1,5,5
2026-08-02,824404,CLE,True,36,27,0,2,5,13,0,36,27,0,2,5,13,0,0,0
2026-08-02,824483,PIT,True,42,24,10,10,7,9,3,42,24,10,10,7,9,3,10,10
2026-08-02,824483,CIN,True,34,27,2,4,3,13,0,34,27,2,4,3,13,0,2,2
2026-08-02,824648,NYY,True,36,27,1,4,6,10,0,36,27,1,4,6,10,0,1,1
2026-08-02,824648,CHC,True,34,27,2,5,1,9,1,34,27,2,5,1,9,1,2,2
2026-08-02,824807,PHI,True,19,15,0,4,1,7,0,19,15,0,4,1,7,0,0,0
2026-08-02,824807,BAL,True,31,18,8,9,6,4,2,31,18,8,9,6,4,2,8,8
2026-08-02,824891,WSH,True,30,24,4,7,1,4,2,30,24,4,7,1,4,2,2,2
2026-08-02,824891,ATL,True,36,27,2,4,5,11,0,36,27,2,4,5,11,0,2,2
2026-08-02,824971,DET,True,36,27,0,7,2,7,0,36,27,0,7,2,7,0,0,0
2026-08-02,824971,ATH,True,48,27,11,12,9,7,1,48,27,11,12,9,7,1,11,11
