date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-07-09,822877,LAA,True,38,25,7,11,1,10,3,38,25,7,11,1,10,3,7,7
2026-07-09,822877,TEX,True,42,27,6,10,4,15,0,42,27,6,10,4,15,0,5,5
2026-07-09,822954,NYY,True,39,27,4,10,2,9,1,39,27,4,10,2,9,1,4,4
2026-07-09,822954,TB,True,45,27,12,14,4,7,3,45,27,12,14,4,7,3,12,12
2026-07-09,823034,MIL,True,36,27,4,5,3,7,1,36,27,4,5,3,7,1,4,4
2026-07-09,823034,STL,True,41,27,8,11,3,8,2,41,27,8,11,3,8,2,8,8
2026-07-09,823201,COL,True,43,24,8,13,6,9,3,43,24,8,13,6,9,3,8,8
2026-07-09,823201,SF,True,35,27,2,5,4,9,1,35,27,2,5,4,9,1,2,2
2026-07-09,823277,AZ,True,30,27,1,3,3,9,1,30,27,1,3,3,9,1,1,1
2026-07-09,823277,SD,True,36,27,3,8,2,10,1,36,27,3,8,2,10,1,3,3
2026-07-09,823359,ATL,True,40,27,5,8,5,7,3,40,27,5,8,5,7,3,4,4
2026-07-09,823359,PIT,True,46,27,10,11,8,10,3,46,27,10,11,8,10,3,10,10
2026-07-09,823606,KC,True,37,24,7,10,4,7,2,37,24,7,10,4,7,2,7,7
2026-07-09,823606,NYM,True,33,27,3,7,1,9,2,33,27,3,7,1,9,2,2,2
2026-07-09,823683,CLE,True,32,27,2,3,1,14,1,32,27,2,3,1,14,1,2,2
2026-07-09,823683,MIN,True,37,27,5,6,4,9,3,37,27,5,6,4,9,3,5,5
2026-07-09,823846,SEA,True,40,24,8,12,5,4,1,40,24,8,12,5,4,1,6,6
2026-07-09,823846,MIA,True,39,27,4,7,6,9,2,39,27,4,7,6,9,2,3,3
2026-07-09,824251,ATH,True,34,24,4,6,3,9,3,34,24,4,6,3,9,3,4,4
2026-07-09,824251,DET,True,34,27,1,5,1,11,0,34,27,1,5,1,11,0,1,1
2026-07-09,824494,PHI,True,34,27,0,3,2,14,0,34,27,0,3,2,14,0,0,0
2026-07-09,824494,CIN,True,34,27,1,5,1,7,0,34,27,1,5,1,7,0,1,1
2026-07-09,824577,BOS,True,35,27,1,7,1,9,0,35,27,1,7,1,9,0,1,1
2026-07-09,824577,CWS,True,34,27,2,4,4,6,1,34,27,2,4,4,6,1,2,2
2026-07-09,824816,CHC,True,35,24,3,3,7,5,1,35,24,3,3,7,5,1,3,3
2026-07-09,824816,BAL,True,36,27,2,9,2,5,1,36,27,2,9,2,5,1,2,2
