date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-04-19,822750,SF,True,32,24,3,7,1,8,1,32,24,3,7,1,8,1,3,3
2026-04-19,822750,WSH,True,37,27,0,9,1,9,0,37,27,0,9,1,9,0,0,0
2026-04-19,823150,TEX,True,37,24,5,8,4,7,3,37,24,5,8,4,7,3,5,5
2026-04-19,823150,SEA,True,34,27,2,5,1,11,0,34,27,2,5,1,11,0,2,2
2026-04-19,823393,TB,True,37,24,6,12,1,9,2,37,24,6,12,1,9,2,6,6
2026-04-19,823393,PIT,True,32,27,3,6,0,7,1,32,27,3,6,0,7,1,3,3
2026-04-19,823475,ATL,True,38,27,2,6,4,7,1,38,27,2,6,4,7,1,2,2
2026-04-19,823475,PHI,True,40,27,4,8,4,9,1,40,27,4,8,4,9,1,4,4
2026-04-19,823556,KC,True,41,24,7,7,10,9,3,41,24,7,7,10,9,3,7,7
2026-04-19,823556,NYY,True,34,27,0,6,2,9,0,34,27,0,6,2,9,0,0,0
2026-04-19,823718,CIN,True,44,30,4,9,6,5,0,44,30,4,9,6,5,0,4,4
2026-04-19,823718,MIN,True,45,30,7,7,7,14,0,45,30,7,7,7,14,0,3,3
2026-04-19,823881,MIL,True,38,24,5,8,5,13,0,38,24,5,8,5,13,0,3,3
2026-04-19,823881,MIA,True,34,27,3,5,3,10,0,34,27,3,5,3,10,0,2,2
2026-04-19,824047,SD,True,36,27,1,2,7,11,0,36,27,1,2,7,11,0,1,1
2026-04-19,824047,LAA,True,34,27,2,5,3,11,0,34,27,2,5,3,11,0,2,2
2026-04-19,824205,STL,True,40,30,5,8,3,6,1,40,30,5,8,3,6,1,4,4
2026-04-19,824205,HOU,True,44,30,7,8,3,13,0,44,30,7,8,3,13,0,5,5
2026-04-19,824371,LAD,True,40,24,9,15,3,5,2,40,24,9,15,3,5,2,9,9
2026-04-19,824371,COL,True,43,27,6,15,2,7,0,43,27,6,15,2,7,0,6,6
2026-04-19,824452,BAL,True,37,24,8,8,4,12,2,37,24,8,8,4,12,2,7,7
2026-04-19,824452,CLE,True,38,27,4,5,4,12,1,38,27,4,5,4,12,1,3,3
2026-04-19,824691,NYM,True,37,29,2,7,3,8,0,37,29,2,7,3,8,0,1,1
2026-04-19,824691,CHC,True,36,30,1,6,0,9,1,36,30,1,6,0,9,1,1,1
2026-04-19,824777,DET,True,35,27,2,6,3,10,1,35,27,2,6,3,10,1,2,2
2026-04-19,824777,BOS,True,40,27,6,12,3,8,2,40,27,6,12,3,8,2,6,6
2026-04-19,825018,CWS,True,37,27,4,5,3,11,1,37,27,4,5,3,11,1,4,4
2026-04-19,825018,ATH,True,41,27,7,10,3,11,4,41,27,7,10,3,11,4,7,7
2026-04-19,825100,TOR,True,36,27,4,10,1,5,1,36,27,4,10,1,5,1,4,4
2026-04-19,825100,AZ,True,43,27,10,14,4,7,1,43,27,10,14,4,7,1,10,10
