game_pk,official_date,game_dt,query_dates
822741,2026-05-07,2026-05-07T17:05:00Z,2026-05-07
823306,2026-05-07,2026-05-08T02:10:00Z,2026-05-07
823467,2026-05-07,2026-05-07T22:40:00Z,2026-05-07
823551,2026-05-07,2026-05-07T16:35:00Z,2026-05-07
823870,2026-05-07,2026-05-07T22:40:00Z,2026-05-07
824117,2026-05-07,2026-05-07T18:10:00Z,2026-05-07
824362,2026-05-07,2026-05-07T19:10:00Z,2026-05-07
824681,2026-05-07,2026-05-07T18:20:00Z,2026-05-07
824767,2026-05-07,2026-05-07T23:10:00Z,2026-05-07
825090,2026-05-07,2026-05-07T19:40:00Z,2026-05-07
