date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-05-21,822733,NYM,True,36,27,1,5,4,7,0,36,27,1,5,4,7,0,1,1
2026-05-21,822733,WSH,True,37,27,2,6,2,12,0,37,27,2,6,2,12,0,2,2
2026-05-21,823056,PIT,True,36,27,2,8,2,11,1,36,27,2,8,2,11,1,2,2
2026-05-21,823056,STL,True,39,27,6,10,2,9,2,39,27,6,10,2,9,2,6,6
2026-05-21,823545,TOR,True,32,27,0,3,3,14,0,32,27,0,3,3,14,0,0,0
2026-05-21,823545,NYY,True,37,27,2,7,3,10,1,37,27,2,7,3,10,1,2,2
2026-05-21,823864,ATL,True,34,27,3,6,2,13,3,34,27,3,6,2,13,3,3,3
2026-05-21,823864,MIA,True,40,27,9,13,1,9,3,40,27,9,13,1,9,3,9,9
2026-05-21,824031,ATH,True,34,30,2,5,1,12,1,34,30,2,5,1,12,1,2,2
2026-05-21,824031,LAA,True,44,30,3,7,6,9,0,44,30,3,7,6,9,0,2,2
2026-05-21,824274,CLE,True,37,27,1,6,4,13,1,37,27,1,6,4,13,1,1,1
2026-05-21,824274,DET,True,34,27,3,6,1,7,1,34,27,3,6,1,7,1,3,3
2026-05-21,825083,COL,True,38,26,2,4,8,8,0,38,26,2,4,8,8,0,2,2
2026-05-21,825083,AZ,True,34,27,1,6,2,6,0,34,27,1,6,2,6,0,1,1
