RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
822694-623474,822694,2026-08-27,COL,WSH,A,623474,Jimmy Herget,RELIEF_OR_BULK,1.0,7.0,2.0,3.0,7.0,7.0,2.0,2.0,False,False,19,6,3,3,3,3,0,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,QA_VALIDATED_CANONICAL_V138,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,https://statsapi.mlb.com/api/v1.1/game/822694/feed/live,True,8,Bot,74,79
822694-663623,822694,2026-08-27,WSH,COL,H,663623,Jake Irvin,STARTER,4.0,104.0,26.0,18.0,0.0,0.0,0.0,0.0,False,False,94,23,13,1,1,3,6,6,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,QA_VALIDATED_CANONICAL_V138,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,https://statsapi.mlb.com/api/v1.1/game/822694/feed/live,True,1,Top,0,43
822694-675848,822694,2026-08-27,COL,WSH,A,675848,Juan Mejia,RELIEF_OR_BULK,2.0,20.0,4.0,1.0,0.0,20.0,0.0,4.0,False,False,21,6,3,0,0,2,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,QA_VALIDATED_CANONICAL_V138,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,https://statsapi.mlb.com/api/v1.1/game/822694/feed/live,True,6,Bot,55,60
822694-676680,822694,2026-08-27,WSH,COL,H,676680,Tom Cosgrove,RELIEF_OR_BULK,5.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,False,False,19,6,5,0,0,0,1,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,QA_VALIDATED_CANONICAL_V138,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,https://statsapi.mlb.com/api/v1.1/game/822694/feed/live,True,5,Top,44,54
822694-680899,822694,2026-08-27,WSH,COL,H,680899,Erik Tolman,RELIEF_OR_BULK,2.0,12.0,3.0,3.0,0.0,12.0,0.0,3.0,False,False,20,4,2,0,0,1,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,QA_VALIDATED_CANONICAL_V138,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,https://statsapi.mlb.com/api/v1.1/game/822694/feed/live,True,7,Top,61,64
822694-687312,822694,2026-08-27,COL,WSH,A,687312,Gabriel Hughes,STARTER,4.0,86.0,21.0,15.0,0.0,0.0,0.0,0.0,False,False,95,26,15,4,4,7,4,3,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,QA_VALIDATED_CANONICAL_V138,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,https://statsapi.mlb.com/api/v1.1/game/822694/feed/live,True,1,Bot,6,51
822694-687377,822694,2026-08-27,WSH,COL,H,687377,Orlando Ribalta,RELIEF_OR_BULK,0.0,30.0,6.0,2.0,30.0,30.0,6.0,6.0,True,False,24,5,3,0,0,1,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,QA_VALIDATED_CANONICAL_V138,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,https://statsapi.mlb.com/api/v1.1/game/822694/feed/live,True,9,Top,80,84
822694-690925,822694,2026-08-27,WSH,COL,H,690925,Clayton Beeter,RELIEF_OR_BULK,0.0,5.0,1.0,1.0,5.0,34.0,1.0,8.0,True,False,16,3,4,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,QA_VALIDATED_CANONICAL_V138,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,https://statsapi.mlb.com/api/v1.1/game/822694/feed/live,True,7,Top,65,73
822694-693308,822694,2026-08-27,COL,WSH,A,693308,Nick Frasso,RELIEF_OR_BULK,3.0,21.0,5.0,3.0,0.0,0.0,0.0,0.0,False,False,18,5,3,0,0,1,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,QA_VALIDATED_CANONICAL_V138,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,https://statsapi.mlb.com/api/v1.1/game/822694/feed/live,True,7,Bot,66,70
823014-657571,823014,2026-08-27,STL,BAL,H,657571,Caleb Ferguson,RELIEF_OR_BULK,1.0,27.0,7.0,5.0,27.0,27.0,7.0,7.0,False,False,18,6,3,3,3,2,1,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,QA_VALIDATED_CANONICAL_V138,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-27.parquet,https://statsapi.mlb.com/api/v1.1/game/823014/feed/live,True,7,Top,48,53
