RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,RA9,ER9,WHIP,BB_PCT,K_PCT,HR9,WOBA_ALLOWED,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT
824776-543056,824776,2026-04-20,BOS,DET,H,543056,Danny Coulombe,RELIEF_OR_BULK,4.0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,15,4,2,1,1,0,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824776-547973,824776,2026-04-20,BOS,DET,H,547973,Aroldis Chapman,RELIEF_OR_BULK,2.0,16.0,5.0,3.0,0.0,16.0,0.0,5.0,False,False,13,3,2,0,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824776-623454,824776,2026-04-20,DET,BOS,A,623454,Drew Anderson,RELIEF_OR_BULK,3.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,False,False,21,7,4,2,2,3,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824776-663558,824776,2026-04-20,BOS,DET,H,663558,Jovani Morán,RELIEF_OR_BULK,1.0,41.0,11.0,9.0,41.0,41.0,11.0,11.0,False,False,14,3,0,1,1,1,2,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824776-663947,824776,2026-04-20,DET,BOS,A,663947,Tyler Holton,RELIEF_OR_BULK,1.0,28.0,6.0,6.0,28.0,28.0,6.0,6.0,False,False,26,7,2,3,3,4,2,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824776-669711,824776,2026-04-20,BOS,DET,H,669711,Greg Weissert,RELIEF_OR_BULK,1.0,12.0,4.0,3.0,12.0,12.0,4.0,4.0,False,False,10,3,3,0,0,0,0,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824776-670245,824776,2026-04-20,BOS,DET,H,670245,Ryan Watson,RELIEF_OR_BULK,0.0,16.0,5.0,3.0,16.0,16.0,5.0,5.0,True,False,29,8,4,3,3,4,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824776-676428,824776,2026-04-20,DET,BOS,A,676428,Brant Hurter,RELIEF_OR_BULK,2.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,False,False,41,10,8,1,1,2,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824776-676477,824776,2026-04-20,BOS,DET,H,676477,Garrett Whitlock,RELIEF_OR_BULK,2.0,10.0,3.0,3.0,0.0,10.0,0.0,3.0,False,False,12,3,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824776-677161,824776,2026-04-20,BOS,DET,H,677161,Zack Kelly,RELIEF_OR_BULK,1.0,19.0,4.0,3.0,19.0,19.0,4.0,4.0,False,False,27,6,5,0,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824450-595345,824450,2026-04-20,HOU,CLE,A,595345,Steven Okert,RELIEF_OR_BULK,0.0,9.0,2.0,1.0,9.0,28.0,2.0,6.0,True,False,15,4,3,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824450-641401,824450,2026-04-20,CLE,HOU,H,641401,Connor Brogdon,RELIEF_OR_BULK,2.0,23.0,6.0,4.0,0.0,23.0,0.0,6.0,False,False,19,4,3,1,1,1,0,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824450-670036,824450,2026-04-20,CLE,HOU,H,670036,Matt Festa,RELIEF_OR_BULK,0.0,9.0,3.0,1.0,9.0,9.0,3.0,3.0,True,False,22,7,6,1,1,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824450-681151,824450,2026-04-20,HOU,CLE,A,681151,Jayden Murray,RELIEF_OR_BULK,7.0,38.0,11.0,6.0,0.0,0.0,0.0,0.0,False,False,39,8,6,0,0,2,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824450-682120,824450,2026-04-20,CLE,HOU,H,682120,Tim Herrin,RELIEF_OR_BULK,4.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,False,False,19,5,3,0,0,1,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
824450-805123,824450,2026-04-20,HOU,CLE,A,805123,AJ Blubaugh,RELIEF_OR_BULK,1.0,16.0,5.0,4.0,16.0,16.0,5.0,5.0,False,False,15,4,3,0,0,0,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
822994-572955,822994,2026-04-20,CIN,TB,A,572955,Pierce Johnson,RELIEF_OR_BULK,1.0,11.0,4.0,3.0,11.0,11.0,4.0,4.0,False,False,16,4,3,0,0,0,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
822994-642121,822994,2026-04-20,TB,CIN,H,642121,Cole Sulser,RELIEF_OR_BULK,1.0,22.0,5.0,4.0,22.0,22.0,5.0,5.0,False,False,7,3,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
822994-656271,822994,2026-04-20,CIN,TB,A,656271,Brock Burke,RELIEF_OR_BULK,1.0,28.0,5.0,3.0,28.0,28.0,5.0,5.0,False,False,14,3,3,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
822994-683175,822994,2026-04-20,CIN,TB,A,683175,Connor Phillips,RELIEF_OR_BULK,0.0,16.0,4.0,3.0,16.0,26.0,4.0,6.0,True,False,19,6,3,0,0,1,2,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,RELIEF_OR_BULK,MLB,False
822994-694680,822994,2026-04-20,TB,CIN,H,694680,Trevor Martin,RELIEF_OR_BULK,,,,,,,,,,,33,9,7,1,1,2,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v12_sheet01_0420.csv,QA_VALIDATED_PBP_V12,,,
