date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-05-06,822740,MIN,True,43,24,15,14,5,7,4,43,24,15,14,5,7,4,15,15
2026-05-06,822740,WSH,True,31,27,2,3,0,5,1,31,27,2,3,0,5,1,2,2
2026-05-06,822985,TOR,True,34,24,3,6,5,3,0,34,24,3,6,5,3,0,2,2
2026-05-06,822985,TB,True,32,27,0,4,1,7,0,32,27,0,4,1,7,0,0,0
2026-05-06,823063,MIL,True,35,27,2,4,4,9,0,35,27,2,4,4,9,0,2,2
2026-05-06,823063,STL,True,40,27,6,11,3,6,1,40,27,6,11,3,6,1,6,6
2026-05-06,823141,ATL,True,34,24,3,9,2,9,1,34,24,3,9,2,9,1,3,3
2026-05-06,823141,SEA,True,32,27,1,4,2,12,0,32,27,1,4,2,12,0,1,1
2026-05-06,823226,SD,True,30,27,1,3,0,13,1,30,27,1,3,0,13,1,1,1
2026-05-06,823226,SF,True,38,27,5,6,4,4,2,38,27,5,6,4,4,2,4,3
2026-05-06,823470,ATH,True,37,24,6,12,1,6,1,37,24,6,12,1,6,1,4,4
2026-05-06,823470,PHI,True,38,27,3,7,4,8,1,38,27,3,7,4,8,1,3,3
2026-05-06,823550,TEX,True,31,27,1,3,1,9,1,31,27,1,3,1,9,1,1,1
2026-05-06,823550,NYY,True,40,27,6,8,5,14,2,40,27,6,8,5,14,2,6,6
2026-05-06,823872,BAL,True,36,27,4,6,4,7,0,36,27,4,6,4,7,0,4,4
2026-05-06,823872,MIA,True,40,27,7,7,7,9,1,40,27,7,7,7,9,1,7,7
2026-05-06,824036,CWS,True,38,24,8,8,6,5,1,38,24,8,8,6,5,1,7,7
2026-05-06,824036,LAA,True,36,27,2,4,5,10,0,36,27,2,4,5,10,0,2,2
2026-05-06,824118,CLE,True,34,27,1,4,5,8,0,34,27,1,4,5,8,0,1,1
2026-05-06,824118,KC,True,37,27,3,6,6,8,0,37,27,3,6,6,8,0,3,3
2026-05-06,824198,LAD,True,31,27,2,5,0,8,1,31,27,2,5,0,8,1,2,2
2026-05-06,824198,HOU,True,45,27,12,14,5,9,3,45,27,12,14,5,9,3,12,12
2026-05-06,824282,BOS,True,35,27,0,4,5,7,0,35,27,0,4,5,7,0,0,0
2026-05-06,824282,DET,True,39,27,4,4,7,15,0,39,27,4,4,7,15,0,2,2
2026-05-06,824361,NYM,True,43,27,5,13,3,8,2,43,27,5,13,3,8,2,5,5
2026-05-06,824361,COL,True,44,27,10,15,4,3,2,44,27,10,15,4,3,2,10,10
2026-05-06,824683,CIN,True,42,29,7,10,4,10,2,42,29,7,10,4,10,2,6,6
2026-05-06,824683,CHC,True,43,30,6,10,4,8,2,43,30,6,10,4,8,2,5,5
2026-05-06,825091,PIT,True,30,27,0,2,1,8,0,30,27,0,2,1,8,0,0,0
2026-05-06,825091,AZ,True,36,27,1,7,2,7,1,36,27,1,7,2,7,1,1,1
