RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,RA9,ER9,WHIP,BB_PCT,K_PCT,HR9,WOBA_ALLOWED,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT
824529-445276,824529,2026-04-24,DET,CIN,A,445276,Kenley Jansen,RELIEF_OR_BULK,1.0,36.0,6.0,3.0,36.0,36.0,6.0,6.0,False,False,14,4,2,2,2,2,0,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
824529-572955,824529,2026-04-24,CIN,DET,H,572955,Pierce Johnson,RELIEF_OR_BULK,2.0,17.0,4.0,3.0,0.0,17.0,0.0,4.0,False,False,6,2,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
824529-623454,824529,2026-04-24,DET,CIN,A,623454,Drew Anderson,RELIEF_OR_BULK,3.0,21.0,7.0,4.0,0.0,0.0,0.0,0.0,False,False,14,3,3,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
824529-640448,824529,2026-04-24,DET,CIN,A,640448,Kyle Finnegan,RELIEF_OR_BULK,1.0,7.0,3.0,3.0,7.0,7.0,3.0,3.0,False,False,28,6,5,1,1,2,0,4,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
824529-656271,824529,2026-04-24,CIN,DET,H,656271,Brock Burke,RELIEF_OR_BULK,1.0,9.0,3.0,3.0,9.0,9.0,3.0,3.0,False,False,20,4,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
824529-663574,824529,2026-04-24,CIN,DET,H,663574,Tony Santillan,RELIEF_OR_BULK,1.0,6.0,2.0,2.0,6.0,6.0,2.0,2.0,False,False,18,6,3,3,3,3,0,1,2,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
824529-668933,824529,2026-04-24,CIN,DET,H,668933,Graham Ashcraft,RELIEF_OR_BULK,4.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,False,False,17,4,3,0,0,0,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
824529-676428,824529,2026-04-24,DET,CIN,A,676428,Brant Hurter,RELIEF_OR_BULK,0.0,4.0,1.0,2.0,4.0,4.0,1.0,1.0,True,False,11,3,1,1,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
824529-676684,824529,2026-04-24,DET,CIN,A,676684,Will Vest,RELIEF_OR_BULK,1.0,22.0,5.0,3.0,22.0,22.0,5.0,5.0,False,False,22,5,2,3,2,2,1,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
824529-693312,824529,2026-04-24,CIN,DET,H,693312,Kyle Nicolas,RELIEF_OR_BULK,2.0,42.0,9.0,3.0,0.0,42.0,0.0,9.0,False,False,43,7,3,0,0,2,3,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
824854-552640,824854,2026-04-24,BAL,BOS,H,552640,Andrew Kittredge,RELIEF_OR_BULK,,,,,,,,,,,16,3,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,,,
824854-663558,824854,2026-04-24,BOS,BAL,A,663558,Jovani Morán,RELIEF_OR_BULK,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,False,False,36,11,8,1,1,3,1,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
824854-666974,824854,2026-04-24,BAL,BOS,H,666974,Yennier Cano,RELIEF_OR_BULK,1.0,11.0,4.0,3.0,11.0,11.0,4.0,4.0,False,False,3,1,1,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
824854-670245,824854,2026-04-24,BOS,BAL,A,670245,Ryan Watson,RELIEF_OR_BULK,0.0,12.0,2.0,2.0,12.0,12.0,2.0,2.0,True,False,43,10,6,1,1,4,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
824854-671382,824854,2026-04-24,BAL,BOS,H,671382,Cameron Foster,RELIEF_OR_BULK,3.0,20.0,6.0,3.0,0.0,0.0,0.0,0.0,False,False,27,8,6,0,0,3,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
822827-573009,822827,2026-04-24,TOR,CLE,H,573009,Joe Mantiply,RELIEF_OR_BULK,1.0,23.0,6.0,4.0,23.0,23.0,6.0,6.0,False,False,19,6,5,0,0,2,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v16_sheet01_0424.csv,QA_VALIDATED_PBP_V16,RELIEF_OR_BULK,MLB,False
