game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822709,518585,10,1,10,both,True
822709,640454,11,1,11,both,True
822709,641793,69,1,69,both,True
822709,656234,6,1,6,both,True
822709,657612,8,1,8,both,True
822709,664875,24,1,24,both,True
822709,670280,27,1,27,both,True
822709,676680,15,1,15,both,True
822709,677960,91,1,91,both,True
822709,687223,45,1,45,both,True
822709,690925,7,1,7,both,True
822878,455119,18,1,18,both,True
822878,595345,13,1,13,both,True
822878,615698,79,1,79,both,True
822878,641302,7,1,7,both,True
822878,668390,17,1,17,both,True
822878,686613,98,1,98,both,True
822878,687911,19,1,19,both,True
822955,607259,70,1,70,both,True
822955,622491,91,1,91,both,True
822955,642121,9,1,9,both,True
822955,660825,13,1,13,both,True
822955,664076,15,1,15,both,True
822955,677961,17,1,17,both,True
822955,678606,10,1,10,both,True
822955,687330,14,1,14,both,True
822955,689546,9,1,9,both,True
823033,519242,43,1,43,both,True
823033,592773,21,1,21,both,True
823033,641755,17,1,17,both,True
823033,664849,14,1,14,both,True
823033,666277,23,1,23,both,True
823033,668941,10,1,10,both,True
823033,676617,12,1,12,both,True
823033,677865,23,1,23,both,True
823033,681517,44,1,44,both,True
823033,682989,28,1,28,both,True
823033,800311,29,1,29,both,True
823200,592662,100,1,100,both,True
823200,605447,35,1,35,both,True
823200,622608,15,1,15,both,True
823200,623474,29,1,29,both,True
823200,656529,21,1,21,both,True
823200,657514,17,1,17,both,True
823200,668873,21,1,21,both,True
823200,669062,22,1,22,both,True
823200,675848,1,1,1,both,True
823200,676775,10,1,10,both,True
823200,681916,15,1,15,both,True
823200,685299,81,1,81,both,True
823278,593974,15,1,15,both,True
823278,643511,8,1,8,both,True
823278,656546,13,1,13,both,True
823278,666745,50,1,50,both,True
823278,669456,97,1,97,both,True
823278,676664,72,1,72,both,True
823278,676760,7,1,7,both,True
823278,686973,26,1,26,both,True
823278,689149,14,1,14,both,True
823278,689254,5,1,5,both,True
823604,543243,91,1,91,both,True
823604,594027,19,1,19,both,True
823604,621345,26,1,26,both,True
823604,669711,11,1,11,both,True
823604,672335,33,1,33,both,True
823604,673540,9,1,9,both,True
823604,675540,8,1,8,both,True
823604,676477,14,1,14,both,True
823604,690997,98,1,98,both,True
823685,489446,13,1,13,both,True
823685,680570,79,1,79,both,True
823685,696147,21,1,21,both,True
823685,696519,34,1,34,both,True
823685,701519,12,1,12,both,True
823685,702193,25,1,25,both,True
823685,805673,102,1,102,both,True
823845,645261,99,1,99,both,True
823845,670059,13,1,13,both,True
823845,671922,9,1,9,both,True
823845,681870,14,1,14,both,True
823845,683769,15,1,15,both,True
823845,687473,23,1,23,both,True
823845,800048,91,1,91,both,True
823927,592779,29,1,29,both,True
823927,593958,87,1,87,both,True
823927,623465,22,1,22,both,True
823927,642528,18,1,18,both,True
823927,669165,36,1,36,both,True
823927,676263,14,1,14,both,True
823927,681911,19,1,19,both,True
823927,683618,29,1,29,both,True
823927,686753,13,1,13,both,True
823927,694361,31,1,31,both,True
823927,805299,16,1,16,both,True
824252,596117,4,1,4,both,True
824252,605400,84,1,84,both,True
824252,621097,16,1,16,both,True
824252,641835,36,1,36,both,True
824252,656427,86,1,86,both,True
824252,676661,16,1,16,both,True
824252,689225,25,1,25,both,True
824252,805427,3,1,3,both,True
824493,641941,15,1,15,both,True
824493,656271,12,1,12,both,True
824493,663423,7,1,7,both,True
824493,663765,43,1,43,both,True
824493,668881,93,1,93,both,True
824493,684007,102,1,102,both,True
824575,650644,58,1,58,both,True
824575,665660,20,1,20,both,True
824575,666126,19,1,19,both,True
824575,680732,98,1,98,both,True
824575,682052,12,1,12,both,True
824575,686930,24,1,24,both,True
824575,686993,21,1,21,both,True
824575,699823,30,1,30,both,True
824817,552640,11,1,11,both,True
824817,621381,22,1,22,both,True
824817,663738,11,1,11,both,True
824817,670329,16,1,16,both,True
824817,674444,13,1,13,both,True
824817,679883,96,1,96,both,True
824817,687064,85,1,85,both,True
