date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-06-10,822804,PHI,True,40,27,4,8,7,11,0,40,27,4,8,7,11,0,4,4
2026-06-10,822804,TOR,True,42,27,7,10,5,9,3,42,27,7,10,5,9,3,7,7
2026-06-10,822970,BOS,True,38,24,7,13,1,5,1,38,24,7,13,1,5,1,7,7
2026-06-10,822970,TB,True,36,27,5,6,3,15,3,36,27,5,6,3,15,3,5,5
2026-06-10,823215,WSH,True,42,24,11,14,4,7,4,42,24,11,14,4,7,4,11,11
2026-06-10,823215,SF,True,42,27,10,14,1,6,2,42,27,10,14,1,6,2,10,10
2026-06-10,823287,CIN,True,37,26,5,11,1,7,1,37,26,5,11,1,7,1,5,5
2026-06-10,823287,SD,True,40,27,4,10,4,4,3,40,27,4,10,4,4,3,4,4
2026-06-10,823372,LAD,True,40,24,9,11,5,7,3,40,24,9,11,5,7,3,8,8
2026-06-10,823372,PIT,True,39,27,8,8,4,8,2,39,27,8,8,4,8,2,8,8
2026-06-10,823618,STL,True,34,27,2,3,2,7,1,34,27,2,3,2,7,1,2,2
2026-06-10,823618,NYM,True,42,27,9,11,4,7,3,42,27,9,11,4,7,3,9,9
2026-06-10,823856,AZ,True,38,24,8,10,2,4,2,38,24,8,10,2,4,2,8,8
2026-06-10,823856,MIA,True,37,27,0,6,4,10,0,37,27,0,6,4,10,0,0,0
2026-06-10,824022,HOU,True,35,27,3,7,2,7,2,35,27,3,7,2,7,2,2,2
2026-06-10,824022,LAA,True,34,30,2,4,1,13,2,34,30,2,4,1,13,2,2,2
2026-06-10,824103,TEX,True,46,30,4,13,4,11,0,46,30,4,13,4,11,0,4,4
2026-06-10,824103,KC,True,49,30,6,11,9,9,1,49,30,6,11,9,9,1,5,5
2026-06-10,824266,MIN,True,41,27,4,6,6,14,0,41,27,4,6,6,14,0,3,3
2026-06-10,824266,DET,True,42,27,6,12,5,3,2,42,27,6,12,5,3,2,6,6
2026-06-10,824348,CHC,True,36,24,3,9,3,11,1,36,24,3,9,3,11,1,3,3
2026-06-10,824348,COL,True,35,27,2,5,4,11,1,35,27,2,5,4,11,1,2,2
2026-06-10,824428,NYY,True,37,27,4,6,4,9,1,37,27,4,6,4,9,1,4,4
2026-06-10,824428,CLE,True,44,27,8,11,6,8,0,44,27,8,11,6,8,0,7,7
2026-06-10,824590,ATL,True,33,24,2,8,1,8,0,33,24,2,8,1,8,0,2,2
2026-06-10,824590,CWS,True,38,27,1,7,2,7,0,38,27,1,7,2,7,0,0,0
2026-06-10,824831,SEA,True,39,24,7,11,5,10,2,39,24,7,11,5,10,2,7,7
2026-06-10,824831,BAL,True,34,27,2,4,3,7,0,34,27,2,4,3,7,0,2,2
2026-06-10,824996,MIL,True,33,24,4,9,2,5,3,33,24,4,9,2,5,3,4,4
2026-06-10,824996,ATH,True,39,27,3,11,3,9,2,39,27,3,11,3,9,2,3,3
