BATTER_ID,BATTER,GROUP_TYPE,GROUP,PITCHES,PA,BBE,SWING_PCT,CHASE_PCT,CONTACT_PCT,WHIFF_PCT,EV,HARD_HIT_PCT,BARREL_PCT,WOBA,XWOBA,BB_PCT,K_PCT
677800,Wilyer Abreu,COUNT,3-2,85,53,51,71.76470588235294,40.0,95.08196721311475,4.918032786885246,83.09607843137255,23.52941176470588,9.803921568627452,0.4716981132075472,0.49862554716981144,41.509433962264154,15.09433962264151
677800,Wilyer Abreu,LEVERAGE,BATTER_AHEAD,369,96,128,47.696476964769644,26.506024096385545,79.54545454545455,20.454545454545457,84.68046875,28.90625,7.8125,0.44086021505376344,0.4594850967741936,19.791666666666664,0.0
677800,Wilyer Abreu,LEVERAGE,EVEN_FULL,834,188,282,45.08393285371702,27.845036319612593,82.4468085106383,17.5531914893617,81.89432624113475,21.27659574468085,6.382978723404255,0.34973262032085567,0.3667173743315507,11.702127659574469,18.617021276595743
677800,Wilyer Abreu,LEVERAGE,PITCHER_AHEAD,497,147,185,56.13682092555332,37.261146496815286,74.91039426523297,25.089605734767023,81.85513513513514,26.486486486486488,5.405405405405405,0.2755172413793104,0.262248275862069,0.0,35.374149659863946
677800,Wilyer Abreu,SPECIAL,FIRST_PITCH,431,38,89,27.1461716937355,16.74418604651163,84.61538461538461,15.384615384615385,83.03033707865168,21.34831460674157,4.49438202247191,0.40657894736842104,0.3740789473684211,0.0,0.0
677800,Wilyer Abreu,SPECIAL,TWO_STRIKES,511,220,240,64.57925636007828,44.8051948051948,79.6969696969697,20.303030303030305,81.95708333333332,22.916666666666664,5.833333333333333,0.2424657534246575,0.2671787853881279,10.0,39.54545454545455
575929,Willson Contreras,COUNT,0-0,390,54,98,38.46153846153847,26.455026455026452,72.0,28.000000000000004,84.99999999999999,34.69387755102041,7.142857142857142,0.4759259259259259,0.5339437962962963,0.0,0.0
575929,Willson Contreras,COUNT,0-1,203,29,63,52.21674876847291,37.5,67.9245283018868,32.075471698113205,84.51904761904763,31.746031746031743,6.349206349206349,0.6464285714285714,0.4815710714285713,0.0,0.0
575929,Willson Contreras,COUNT,0-2,119,46,35,49.57983193277311,37.93103448275862,69.49152542372882,30.508474576271187,80.2257142857143,20.0,5.714285714285714,0.1956521739130435,0.19332597826086959,0.0,56.52173913043478
575929,Willson Contreras,COUNT,1-0,133,18,29,38.34586466165413,23.4375,66.66666666666666,33.33333333333333,87.61724137931034,41.37931034482759,17.24137931034483,0.6222222222222222,0.5342222222222223,0.0,0.0
575929,Willson Contreras,COUNT,1-1,141,27,52,57.446808510638306,39.705882352941174,71.60493827160494,28.39506172839506,82.8269230769231,28.846153846153843,9.615384615384617,0.5203703703703704,0.5624811111111111,0.0,0.0
575929,Willson Contreras,COUNT,1-2,158,56,52,53.16455696202531,36.283185840707965,72.61904761904762,27.380952380952383,84.34038461538464,28.846153846153843,9.615384615384617,0.3383928571428571,0.25205348214285717,0.0,50.0
575929,Willson Contreras,COUNT,2-0,48,3,8,29.166666666666668,8.695652173913043,64.28571428571429,35.714285714285715,94.6125,50.0,0.0,0.3,0.22166666666666668,0.0,0.0
575929,Willson Contreras,COUNT,2-1,66,20,29,63.63636363636363,40.625,71.42857142857143,28.57142857142857,88.22068965517242,48.275862068965516,13.793103448275861,0.36,0.49384999999999996,0.0,0.0
575929,Willson Contreras,COUNT,2-2,120,58,47,61.66666666666667,43.83561643835616,70.27027027027027,29.72972972972973,82.14893617021275,25.53191489361702,4.25531914893617,0.31896551724137934,0.24555155172413792,0.0,48.275862068965516
575929,Willson Contreras,COUNT,3-0,21,9,0,4.761904761904762,0.0,0.0,100.0,,,,0.75,0.7480070000000001,100.0,0.0
